Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,PODId
43796,8172,0981,,0,0898,26145,21.0,440.0,0.0,All Qty is in Hrs.,1,1,1,2022-01-12,2,0,63870
43797,8172,0981,,0,0898,26144,12.3,685.0,0.0,service charges 8%,1,1,1,2022-01-12,1,0,63871
43798,8172,0981,,0,0898,26143,28.2,769.0,0.0,service charges 8%,1,1,1,2022-01-12,1,0,63872
43799,8172,0981,,0,0898,26142,11.5,790.0,0.0,service charges 8%,1,1,1,2022-01-12,0,0,63873
43800,8173,0980,,0,0896,26136,1200.0,4.9,0.0,,1,31,94,2022-01-12,0,2,63864
43801,8173,0980,,0,0896,26137,800.0,2.3,0.0,,1,31,94,2022-01-12,0,2,63865
43802,8173,0980,,0,0896,26138,800.0,1.5,0.0,,1,31,94,2022-01-12,0,2,63866
43803,8173,0980,,0,0896,26139,600.0,1.8,0.0,,1,31,94,2022-01-12,0,2,63867
43804,8174,0982,,0,0899,26148,2.0,88.0,0.0,,1,31,94,2022-01-14,0,1,63874
43805,8175,0415,,0,0367,24452,1.0,74240.0,0.0,,1,1,1,2021-07-20,0,0,61873
43806,8176,0983,,0,0900,26149,5.0,500.0,0.0,"12 BAR , 93 LPS",1,31,94,2022-01-14,0,1,63875
43807,8177,0989,,0,0906,26168,10.0,250.0,0.0,,1,31,94,2022-01-16,0,2,63893
43808,8177,0989,,0,0906,26167,60.0,250.0,0.0,,1,31,94,2022-01-16,0,2,63894
43809,8178,0995,,0,0912,26183,20.0,14.0,0.0,,1,31,94,2022-01-17,0,0,63904
43810,8178,0995,,0,0912,26182,20.0,14.0,0.0,,1,31,94,2022-01-17,0,0,63905
43811,8178,0995,,0,0912,26181,100.0,2.1,0.0,,1,31,94,2022-01-17,0,1,63906
43812,8178,0995,,0,0912,26180,10.0,13.0,0.0,,1,31,94,2022-01-17,0,0,63907
43813,8178,0995,,0,0912,26179,100.0,0.8,0.0,,1,31,94,2022-01-17,0,2,63908
43814,8178,0995,,0,0912,26178,25.0,28.0,0.0,,1,31,94,2022-01-17,0,0,63909
43815,8179,0962,,0,0871,26059,5.0,25.0,0.0,,1,31,94,2022-01-02,0,0,63738
43816,8180,0936,,0,0848,26011,212.0,68.0,0.0,length-881mm,1,31,94,2021-12-27,0,2,63685
43817,8180,0936,,0,0848,26012,626.0,75.0,0.0,length-979mm,1,31,94,2021-12-27,0,1,63686
43818,8180,0936,,0,0848,26013,424.0,38.0,0.0,length-485mm,1,31,94,2021-12-27,0,1,63687
43819,8180,0936,,0,0848,26014,424.0,22.0,0.0,length-285mm,1,31,94,2021-12-27,0,1,63688
43820,8181,1015,,0,0926,26215,5.0,13.0,0.0,,1,31,94,2022-01-20,0,0,63949
43821,8181,1015,,0,0926,26214,4.0,105.0,0.0,,1,31,94,2022-01-20,0,0,63950
43822,8181,1015,,0,0926,26213,100.0,12.0,0.0,,1,31,94,2022-01-20,0,0,63951
43823,8181,1015,,0,0926,26212,13.0,28.0,0.0,,1,31,94,2022-01-20,0,0,63952
43824,8181,1015,,0,0926,26211,13.0,28.0,0.0,,1,31,94,2022-01-20,0,0,63953
43825,8182,0708,,0,0644,25450,2.0,6500.0,0.0,4FTX50FT,1,31,94,2021-10-25,0,1,62975
43826,8183,0992,,0,0908,26174,600.0,34.0,0.0,,1,31,94,2022-01-16,0,1,63901
43827,8184,0847,,0,0762,25752,108.0,177.12,0.0,"Size : 815 x 540
nos : 100
SQ. MTR.: 0.815*0.540 = 0.44
RATE = 0.44 * 400 = 177",1,31,94,2021-12-09,3,1,63416
43828,8185,1027,,0,0938,26247,2.0,400.0,0.0,,1,31,94,2022-01-20,0,0,63983
43829,8186,0786,,0,0701,25610,1200.0,52.5,0.0,400 MTR,1,31,94,2021-11-28,1,1,63255
43830,8186,0786,,0,0701,25611,960.0,52.0,0.0,400 MTR,1,31,94,2021-11-28,1,1,63256
43831,8186,0786,,0,0701,25612,620.0,52.5,0.0,200 MTR,1,31,94,2021-11-28,1,1,63257
43832,8186,0786,,0,0701,25613,470.0,53.0,0.0,100 MTR,1,31,94,2021-11-28,1,1,63258
43833,8186,0786,,0,0701,25615,329.0,53.0,0.0,70 MTR,1,31,94,2021-11-28,0,1,63259
43834,8186,0786,,0,0701,25614,150.0,52.5,0.0,250 MTR,1,31,94,2021-11-28,1,1,63260
43835,8186,0786,,0,0701,25616,30.0,52.5,0.0,200 MTR,1,31,94,2021-11-28,1,1,63261
43836,8187,1047,,0,0951,26278,16.0,278.0,0.0,,1,31,94,2022-01-21,0,0,64049
43837,8188,0957,,0,0867,26050,5.0,995.0,0.0,,1,31,94,2022-01-02,0,0,63729
43838,8189,1019,,0,0931,26230,16.0,243.0,0.0,,1,31,94,2022-01-20,0,2,63964
43839,8189,1019,,0,0931,26231,6.0,261.0,0.0,,1,31,94,2022-01-20,0,2,63965
43840,8189,1019,,0,0931,26232,25.0,14.4,0.0,,1,31,94,2022-01-20,0,2,63966
43841,8189,1019,,0,0931,26233,25.0,20.0,0.0,,1,31,94,2022-01-20,0,2,63967
43842,8189,1019,,0,0931,26234,25.0,20.0,0.0,,1,31,94,2022-01-20,0,2,63968
43843,8189,1019,,0,0931,26235,25.0,14.4,0.0,,1,31,94,2022-01-20,0,2,63969
43844,8190,0872,0217,43247,,0,4.0,1.0,0.0,,1,31,94,2021-12-13,0,2,63508
43845,8190,0872,0218,43248,,0,8.0,1.0,0.0,,1,31,94,2021-12-13,0,2,63509
43846,8190,0872,0218,43249,,0,8.0,1.0,0.0,,1,31,94,2021-12-13,0,2,63510
43847,8190,0872,0218,43250,,0,4.0,1.0,0.0,,1,31,94,2021-12-13,0,2,63511
43848,8191,0873,,0,0788,25840,8.0,1.0,0.0,,1,31,94,2021-12-13,0,1,63512
43849,8192,0872,0217,43247,,0,200.0,1540.0,0.0,LENGTH = 979MM,1,31,94,2022-01-22,1,2,63508
43850,8192,0872,0218,43248,,0,960.0,490.0,0.0,LENGTH = 285MM,1,31,94,2022-01-22,1,2,63509
43851,8192,0872,0218,43249,,0,960.0,980.0,0.0,LENGTH = 1200MM,1,31,94,2022-01-22,1,2,63510
43852,8192,0872,0218,43250,,0,480.0,1260.0,0.0,LENGTH = 881MM,1,31,94,2022-01-22,1,2,63511
43853,8198,0938,0228,43266,,0,1.0,9201.0,0.0,"cylinder with mounting bkts
SNCB-63-R3 - 1 nos
DSBC-63-300-D3-PPVA-N3 - 1 nos",1,31,94,2022-01-19,0,4,63691
43854,8199,0938,0228,43266,,0,1.0,12494.0,0.0,"cylinder with mounting bkts
SNCB-63-R3 - 1 nos
DSBC-63-300-D3-PPVA-N3 - 1 nos
LSNG - 1 
 SG - M16 X 1.6",1,31,94,2022-01-19,1,4,63691
43855,8282,1058,,0,0963,26296,3600.0,57.8,0.0,1000 MTR,1,31,94,2022-01-25,0,1,64065
43856,8282,1058,,0,0963,26295,5800.0,57.8,0.0,2000 MTR,1,31,94,2022-01-25,0,1,64066
43857,8282,1058,,0,0963,26297,2550.0,53.6,0.0,850 MTR,1,31,94,2022-01-25,0,1,64067
43858,8282,1058,,0,0963,26298,7125.0,54.1,0.0,950 MTR,1,31,94,2022-01-25,0,1,64068
43859,8282,1058,,0,0963,26299,1550.0,53.8,0.0,500 MTR,1,31,94,2022-01-25,0,1,64069
43860,8282,1058,,0,0963,26300,600.0,53.8,0.0,250 MTR,1,31,94,2022-01-25,0,1,64070
43861,8282,1058,,0,0963,26301,470.0,54.8,0.0,100 MTR,1,31,94,2022-01-25,0,1,64071
43862,8282,1058,,0,0963,26302,345.0,66.1,0.0,150 MTR,1,31,94,2022-01-25,0,1,64072
43863,8282,1058,,0,0963,26303,575.0,57.8,0.0,250 MTR,1,31,94,2022-01-25,0,1,64073
43864,8298,1004,,0,0916,26192,40.0,50.0,0.0,"rates are 25 rs per kg
One piece wt is 2 kg",1,31,94,2022-01-18,0,1,63929
43865,8367,0832,,0,0754,25732,400.0,150.0,0.0,"STROKE 45MM,TOTAL LENGTH 170MM",1,31,94,2021-12-10,1,1,63373
43866,8393,1073,,0,0973,26319,4000.0,58.5,0.0,,1,31,94,2022-01-31,0,2,64123
43867,8419,1075,0257,43316,,0,300.0,54.0,0.0,finger with chamfer,1,31,94,2022-01-31,0,1,64125
43868,8419,1075,0257,43317,,0,150.0,54.0,0.0,L shape finger,1,31,94,2022-01-31,0,1,64126
43869,8423,1079,,0,0978,26324,22.0,825.0,0.0,with Back SAPL LOGO and 3 Pockets,1,35,124,2022-02-15,0,0,64130
43870,8423,1079,,0,0978,26325,37.0,750.0,0.0,Staff Uniform with including 3 Ladies Uniform,1,35,124,2022-02-15,0,0,64131
43871,8423,1079,,0,0978,26326,66.0,360.0,0.0,"T?-?Shirts?.?
Staff and Workers",1,35,124,2022-02-15,0,0,64132
43872,8423,1079,,0,0978,26327,4.0,300.0,0.0,"Canteen Staff
Apron",1,35,124,2022-02-15,0,0,64133
43873,8424,1079,,0,0978,26324,22.0,825.0,0.0,with Back SAPL LOGO and 3 Pockets,1,35,124,2022-02-15,0,0,64130
43874,8424,1079,,0,0978,26325,37.0,750.0,0.0,Staff Uniform with including 3 Ladies Uniform,1,35,124,2022-02-15,0,0,64131
43875,8424,1079,,0,0978,26326,66.0,360.0,0.0,"T-Shirts
Staff and Workers
front logo and sleeve logo included",1,35,124,2022-02-15,1,0,64132
43876,8424,1079,,0,0978,26327,4.0,300.0,0.0,"Canteen Staff
Apron",1,35,124,2022-02-15,0,0,64133
43877,8425,1079,,0,0978,26324,22.0,825.0,0.0,with Back SAPL LOGO and 3 Pockets,1,35,124,2022-02-15,0,0,64130
43878,8425,1079,,0,0978,26325,37.0,750.0,0.0,Staff Uniform with including 3 Ladies Uniform,1,35,124,2022-02-15,0,0,64131
43879,8425,1079,,0,0978,26326,66.0,360.0,0.0,"T-Shirts
Staff and Workers front logo and sleeve logo included",1,35,124,2022-02-15,2,0,64132
43880,8425,1079,,0,0978,26327,4.0,300.0,0.0,"Canteen Staff
Apron",1,35,124,2022-02-15,0,0,64133
43881,8426,1079,,0,0978,26324,22.0,825.0,0.0,,1,35,124,2022-02-15,3,0,64130
43882,8426,1079,,0,0978,26325,37.0,750.0,0.0,Staff Uniform with including 3 Ladies Uniform,1,35,124,2022-02-15,3,0,64131
43883,8426,1079,,0,0978,26326,66.0,360.0,0.0,"T-Shirts
For Staff - White Colour
For worker-
1.Charcoal Grey -
2.Charcoal Black -",1,35,124,2022-02-15,3,0,64132
43884,8426,1079,,0,0978,26327,4.0,300.0,0.0,,1,35,124,2022-02-15,3,0,64133
43885,8427,1069,0255,43314,,0,200.0,84.0,0.0,,1,31,94,2022-01-30,0,1,64116
43886,8427,1069,0256,43315,,0,98.0,84.0,0.0,,1,31,94,2022-01-30,0,1,64117
43887,8428,1072,,0,0972,26318,100.0,1538.0,0.0,,1,31,94,2022-02-03,0,1,64122
43888,8429,1087,,0,0986,26346,100.0,74.85,51.5,,1,31,94,2022-02-03,0,0,64149
43889,8429,1087,,0,0986,26347,100.0,833.0,53.0,,1,31,94,2022-02-03,0,0,64150
43890,8429,1087,,0,0986,26348,1.0,10975.0,51.0,,1,31,94,2022-02-03,0,0,64151
43891,8430,1088,0261,43321,,0,1.0,4180.0,0.0,,1,31,94,2022-02-16,0,1,64152
43892,8431,1091,0262,43322,,0,25.0,792.0,0.0,"PU RATE 1100 RS / KG
WEIGHT -0.72 X 1100",1,31,94,2022-02-07,0,1,64155
43893,8431,1091,0262,43323,,0,25.0,836.0,0.0,"PU RATE 1100 RS / KG
WEIGHT - 0.76 X 1100",1,31,94,2022-02-07,0,1,64156
43894,8431,1091,0262,43324,,0,25.0,1562.0,0.0,"PU RATE - 1100 RS /KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,0,2,64157
43895,8431,1091,0262,43325,,0,25.0,1507.0,0.0,"PU RATE - 1100 RS / KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,0,2,64158
43896,8432,1079,,0,0978,26324,22.0,825.0,0.0,,1,35,124,2022-02-15,3,0,64130
43897,8432,1079,,0,0978,26325,37.0,750.0,0.0,Staff Uniform with including 3 Ladies Uniform,1,35,124,2022-02-15,3,0,64131
43898,8432,1079,,0,0978,26326,66.0,360.0,0.0,"T-Shirts
For Staff - White Colour
For worker-
1.Charcoal Grey -
2.Charcoal Black -",1,35,124,2022-02-15,3,0,64132
43899,8432,1079,,0,0978,26327,4.0,300.0,0.0,,1,35,124,2022-02-15,3,0,64133
43900,8433,1094,,0,0992,26354,2000.0,0.9,0.0,,1,31,94,2022-02-04,0,2,64161
43901,8433,1094,,0,0993,26355,10.0,87.0,0.0,,1,31,94,2022-02-04,0,2,64162
43902,8433,1094,,0,0993,26356,2000.0,0.45,0.0,,1,31,94,2022-02-04,0,2,64163
43903,8434,0977,,0,0891,26115,2.0,16500.0,0.0,,1,31,94,2022-01-07,0,0,63861
43904,8470,1087,,0,0986,26346,100.0,74.85,51.5,,1,31,94,2022-02-03,0,0,64149
43905,8470,1087,,0,0986,26347,100.0,833.0,53.0,,1,31,94,2022-02-03,0,0,64150
43906,8470,1087,,0,0986,26348,500.0,21.95,51.0,,1,31,94,2022-02-03,1,0,64151
43907,8483,1091,0262,43322,,0,25.0,792.0,0.0,"PU RATE 1100 RS / KG
WEIGHT -0.72 X 1100",1,31,94,2022-02-07,1,1,64155
43908,8483,1091,0262,43323,,0,25.0,836.0,0.0,"PU RATE 1100 RS / KG
WEIGHT - 0.76 X 1100",1,31,94,2022-02-07,1,1,64156
43909,8483,1091,0262,43324,,0,25.0,1320.0,0.0,"PU RATE - 1100 RS /KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,1,2,64157
43910,8483,1091,0262,43325,,0,25.0,1320.0,0.0,"PU RATE - 1100 RS / KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,1,2,64158
43911,8491,1091,0262,43322,,0,34.0,792.0,0.0,"PU RATE 1100 RS / KG
WEIGHT -0.72 X 1100",1,31,94,2022-02-07,2,1,64155
43912,8491,1091,0262,43323,,0,34.0,836.0,0.0,"PU RATE 1100 RS / KG
WEIGHT - 0.76 X 1100",1,31,94,2022-02-07,2,1,64156
43913,8491,1091,0262,43324,,0,34.0,1320.0,0.0,"PU RATE - 1100 RS /KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,2,2,64157
43914,8491,1091,0262,43325,,0,34.0,1320.0,0.0,"PU RATE - 1100 RS / KG
WEIGHT - 1.2 X 1100",1,31,94,2022-02-07,2,2,64158
43915,8509,1085,,0,0985,26345,40.0,145.0,0.0,,1,31,94,2022-02-02,0,2,64147
43916,8510,1098,,0,0999,26372,900.0,7.0,0.0,"MS FLAT 40X16-1575 -300 NOS
MS FLAT 40X16-387/394- 500 NOS",1,31,94,2022-02-06,0,1,64170
43917,8510,1098,,0,1000,26373,100.0,14.0,0.0,"MS FLAT 40X16 -825 -100 NOS
ONE FLAT HAVE 2 BENDS 7+7 RS",1,31,94,2022-02-06,0,1,64171
43918,8511,0952,,0,0862,26041,44.0,600.0,0.0,"HILSON MECH,4-4 NOS,7-12 NOS,8-16 NOS,9-8NOS,10-4NOS",1,31,94,2022-01-01,1,0,63717
43919,8512,0952,,0,0862,26041,44.0,600.0,0.0,"HILSON MECH,4-4 NOS,7-12 NOS,8-16 NOS,9-8NOS,10-4NOS",1,31,94,2022-01-01,1,0,63717
43920,8513,0952,,0,0862,26041,44.0,600.0,0.0,"RELINCE AEROSTEEL MAKE,4-4 NOS,7-12 NOS,8-16 NOS,9-8NOS,10-4NOS
MODEL-02-2488-S1-ST-YT",1,31,94,2022-01-01,3,0,63717
43921,8514,1069,0255,43314,,0,200.0,84.0,0.0,,1,31,94,2022-01-30,0,1,64116
43922,8514,1069,0256,43315,,0,200.0,84.0,0.0,,1,31,94,2022-01-30,1,1,64117
43923,8515,0934,,0,0845,26002,314.0,150.0,0.0,,1,31,94,2021-12-28,1,2,63680
43924,8516,0934,,0,0845,26002,414.0,150.0,0.0,IT IS 50 MM STROKE FOR TAILGATE 105 AND 106,1,31,94,2021-12-28,2,2,63680
43925,8517,1084,,0,0984,26344,82.0,80.0,0.0,,1,31,94,2022-02-02,0,1,64146
43926,8518,1070,,0,0970,26316,60.0,100.0,0.0,,1,31,94,2022-01-30,0,2,64118
43927,8518,1070,,0,0970,26315,20.0,250.0,0.0,,1,31,94,2022-01-30,0,2,64119
43928,8518,1070,,0,0970,26314,60.0,100.0,0.0,,1,31,94,2022-01-30,0,2,64120
43929,8519,0812,,0,0736,25705,2942.0,5.0,0.0,,1,31,94,2021-12-02,0,1,63330
43930,8519,0812,,0,0736,25706,8276.0,15.0,0.0,,1,31,94,2021-12-02,0,1,63331
43931,8520,0812,,0,0736,25705,1424.0,15.0,0.0,"FLAT BENDING 100 X 6 - 508 
FLAT BENDING 32 X 16X 725 - 916",1,31,94,2021-12-02,1,1,63330
43932,8520,0812,,0,0736,25706,9794.0,5.0,0.0,,1,31,94,2021-12-02,1,1,63331
43933,8521,0648,,0,0594,25297,550.0,40.0,0.0,AS PER GIVEN DRAWING,1,31,94,2021-09-18,0,1,62812
43934,8522,0653,,0,0598,25322,342.0,7.0,0.0,,1,37,129,2021-09-19,0,1,62833
43935,8522,0653,,0,0598,25323,205.0,7.0,0.0,,1,37,129,2021-09-19,0,1,62834
43936,8523,0653,,0,0598,25322,698.0,7.0,0.0,,1,37,129,2021-09-19,1,1,62833
43937,8523,0653,,0,0598,25323,295.0,7.0,0.0,,1,37,129,2021-09-19,1,1,62834
43938,8524,1099,,0,1001,26374,110.0,82.5,0.0,"BRIGHT BAR
60X60X1030 - 2 NOS
60X60X355-1 NOS
60X60X555-1 NOS
60X60X951-1 NOS",1,31,94,2022-02-06,0,1,64172
43939,8525,1120,,0,1021,26420,1.0,1620.0,40.0,,1,31,94,2022-02-11,0,0,64219
43940,8525,1120,,0,1021,26419,4.0,32.0,0.0,,1,31,94,2022-02-11,0,0,64220
43941,8526,1126,0266,43332,,0,170.0,63.0,0.0,,1,31,94,2022-02-12,0,1,64230
43942,8526,1126,0266,43333,,0,78.0,65.0,0.0,,1,31,94,2022-02-12,0,1,64231
43943,8526,1126,0266,43334,,0,87.0,60.0,0.0,,1,31,94,2022-02-12,0,1,64232
43944,8527,1129,,0,1030,26442,100.0,182.0,15.0,,1,31,94,2022-02-26,0,4,64245
43945,8527,1129,,0,1030,26443,100.0,350.0,15.0,,1,31,94,2022-02-12,0,4,64246
43946,8528,1135,0265,43331,,0,46.0,777.0,0.0,,1,31,94,2022-02-13,0,1,64256
43947,8528,1135,0265,43330,,0,92.0,774.0,0.0,,1,31,94,2022-02-13,0,1,64257
43948,8528,1135,0264,43329,,0,50.0,712.0,0.0,,1,31,94,2022-02-13,0,1,64258
43949,8528,1135,0264,43328,,0,100.0,407.0,0.0,,1,31,94,2022-02-13,0,1,64259
43950,8528,1135,0264,43327,,0,100.0,231.0,0.0,,1,31,94,2022-02-13,0,1,64260
43951,8529,1137,,0,1035,26449,1.0,685.0,0.0,,1,31,94,2022-02-13,0,1,64262
43952,8530,0563,,0,0519,25048,1.0,3000.0,0.0,,1,31,94,2021-08-17,0,0,62522
43953,8531,1144,,0,1041,26460,1.0,400.0,0.0,DEWALT GRINDER COIL,1,31,94,2022-02-13,0,0,64275
43954,8531,1144,,0,1041,26461,1.0,60.0,0.0,NUT FOR GRINDER,1,1,1,2022-02-13,0,0,64276
43955,8532,0898,,0,0812,25903,10.0,200.0,0.0,,1,37,129,2021-12-18,0,1,63567
43956,8533,0967,,0,0874,26067,155.0,56.0,0.0,100 MTR,1,31,94,2022-01-03,1,2,63813
43957,8533,0967,,0,0874,26066,145.0,54.0,0.0,30 MTR,1,31,94,2022-01-03,1,2,63814
43958,8533,0967,,0,0874,26065,780.0,54.0,0.0,192 MTR,1,31,94,2022-01-03,1,2,63815
43959,8533,0967,,0,0874,26064,745.0,54.0,0.0,200 MTR,1,31,94,2022-01-03,3,2,63816
43960,8534,1002,,0,0915,26191,600.0,53.5,0.0,,1,31,94,2022-01-17,0,2,63927
43961,8535,1155,,0,1055,26494,645.0,645.0,0.0,,1,31,94,2022-02-14,0,0,64307
43962,8536,1129,,0,1030,26442,100.0,182.0,15.0,,1,31,94,2022-02-26,0,4,64245
43963,8536,1129,,0,1030,26443,100.0,350.0,15.0,,1,31,94,2022-02-12,0,4,64246
43964,8537,0933,,0,0844,25999,80.0,57.0,0.0,,1,31,94,2021-12-25,0,1,63677
43965,8537,0933,,0,0844,26000,40.0,67.0,0.0,,1,31,94,2021-12-25,0,1,63678
43966,8537,0933,,0,0844,26001,40.0,68.0,0.0,,1,31,94,2021-12-25,0,1,63679
43967,8538,0713,,0,0648,25458,432.0,59.0,0.0,36 MTR,1,31,94,2021-10-29,0,1,62986
43968,8538,0713,,0,0648,25459,468.0,65.0,0.0,12 MTR,1,31,94,2021-10-29,0,1,62987
43969,8538,0713,,0,0648,25460,26.0,90.0,0.0,42 MTR,1,31,94,2021-10-29,0,1,62988
43970,8538,0713,,0,0648,25461,60.0,58.5,0.0,42 MTR,1,31,94,2021-10-29,0,1,62989
43971,8539,1112,,0,1013,26395,500.0,7.07,0.0,,1,31,94,2022-02-11,0,2,64188
43972,8539,1112,,0,1013,26394,100.0,14.5,0.0,,1,31,94,2022-02-11,0,0,64189
43973,8539,1112,,0,1013,26393,100.0,14.5,0.0,,1,31,94,2022-02-11,0,0,64190
43974,8539,1112,,0,1013,26392,500.0,4.4,0.0,,1,31,94,2022-02-11,0,2,64191
43975,8539,1112,,0,1013,26391,1500.0,2.8,0.0,,1,31,94,2022-02-11,0,2,64192
43976,8539,1112,,0,1013,26390,12.0,44.0,0.0,,1,31,94,2022-02-11,0,0,64193
43977,8539,1112,,0,1013,26389,21.0,42.0,0.0,,1,31,94,2022-02-11,0,0,64194
43978,8539,1112,,0,0998,26371,24.0,25.0,0.0,,1,31,94,2022-02-11,0,0,64195
43979,8539,1112,,0,0998,26368,100.0,9.0,0.0,,1,31,94,2022-02-11,0,0,64196
43980,8539,1112,,0,0998,26367,20.0,105.0,0.0,,1,31,94,2022-02-11,0,0,64197
43981,8539,1112,,0,0998,26366,100.0,12.0,0.0,,1,31,94,2022-02-11,0,0,64198
43982,8539,1112,,0,0998,26365,100.0,28.0,0.0,,1,31,94,2022-02-11,0,0,64199
43983,8539,1112,,0,0998,26364,100.0,27.0,0.0,,1,31,94,2022-02-11,0,0,64200
43984,8540,1170,,0,1065,26511,1.0,4400.0,0.0,,1,37,129,2022-02-15,0,1,64332
43985,8541,1135,0265,43331,,0,46.0,777.0,0.0,,1,31,94,2022-02-13,0,1,64256
