Id,SysDate,SysTime,CompId,FinYearId,SessionId,OnSiteDate,EmpId,Shift,Status,Onsite,FromTime,ToTime,UpSysDate,UpSysTime,UpSessionId
143,2013-07-24,12:45:53 PM,1,1,sapl0019,2013-07-10,Sapl0020,0,0,on site at tata motors and autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-07-24,12:47:06 PM,sapl0019
144,2013-07-24,5:41:28 PM,1,1,sapl0019,2013-07-11,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:41:56 PM,sapl0019
145,2013-07-24,5:41:28 PM,1,1,sapl0019,2013-07-11,Sapl0021,0,0,on site at autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:42:18 PM,sapl0019
146,2013-07-24,5:41:28 PM,1,1,sapl0019,2013-07-11,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:42:29 PM,sapl0019
147,2013-07-24,5:43:39 PM,1,1,sapl0019,2013-07-12,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:44:00 PM,sapl0019
148,2013-07-24,5:43:39 PM,1,1,sapl0019,2013-07-12,Sapl0021,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:44:14 PM,sapl0019
149,2013-07-24,5:43:39 PM,1,1,sapl0019,2013-07-12,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:44:24 PM,sapl0019
150,2013-07-24,5:45:32 PM,1,1,sapl0019,2013-07-13,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:46:02 PM,sapl0019
151,2013-07-24,5:45:32 PM,1,1,sapl0019,2013-07-13,Sapl0021,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:46:17 PM,sapl0019
152,2013-07-24,5:45:32 PM,1,1,sapl0019,2013-07-13,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:46:34 PM,sapl0019
153,2013-07-24,5:47:38 PM,1,1,sapl0019,2013-07-15,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:48:08 PM,sapl0019
154,2013-07-24,5:47:38 PM,1,1,sapl0019,2013-07-15,Sapl0021,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:48:18 PM,sapl0019
155,2013-07-24,5:47:38 PM,1,1,sapl0019,2013-07-15,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:48:34 PM,sapl0019
156,2013-07-24,5:50:25 PM,1,1,sapl0019,2013-07-16,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:52:15 PM,sapl0019
157,2013-07-24,5:50:25 PM,1,1,sapl0019,2013-07-16,Sapl0021,0,0,on site at autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:52:40 PM,sapl0019
158,2013-07-24,5:50:25 PM,1,1,sapl0019,2013-07-16,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:56:06 PM,sapl0019
159,2013-07-24,5:58:33 PM,1,1,sapl0019,2013-07-17,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:58:59 PM,sapl0019
160,2013-07-24,5:58:33 PM,1,1,sapl0019,2013-07-17,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,5:59:28 PM,sapl0019
161,2013-07-24,6:03:03 PM,1,1,sapl0019,2013-07-18,Sapl0098,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,6:03:33 PM,sapl0019
162,2013-07-24,6:03:03 PM,1,1,sapl0019,2013-07-18,Sapl0020,0,0,on site at tata motors and autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-24,6:03:54 PM,sapl0019
163,2013-07-25,11:32:29 AM,1,1,sapl0019,2013-07-23,Sapl0098,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-25,11:32:55 AM,sapl0019
164,2013-07-25,11:32:29 AM,1,1,sapl0019,2013-07-23,Sapl0020,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-25,11:33:10 AM,sapl0019
165,2013-07-25,11:34:04 AM,1,1,sapl0019,2013-07-24,Sapl0098,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-25,11:36:12 AM,sapl0019
166,2013-07-25,11:34:04 AM,1,1,sapl0019,2013-07-24,Sapl0020,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-25,11:36:42 AM,sapl0019
167,2013-07-26,2:09:45 PM,1,1,sapl0018,2013-07-23,Sapl0088,0,0,on site JBM for chakan.,08:00:00 AM,06:30:00 PM,2013-07-26,2:10:18 PM,sapl0018
168,2013-07-31,9:50:26 AM,1,1,sapl0019,2013-07-25,Sapl0098,0,0,on site work at tata motors and autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-07-31,9:50:53 AM,sapl0019
169,2013-07-31,9:52:07 AM,1,1,sapl0019,2013-07-26,Sapl0098,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,9:52:41 AM,sapl0019
170,2013-07-31,9:53:10 AM,1,1,sapl0019,2013-07-27,Sapl0098,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,9:53:45 AM,sapl0019
171,2013-07-31,9:54:15 AM,1,1,sapl0019,2013-07-29,Sapl0098,0,0, traveling to pune ,09:00:00 AM,06:30:00 PM,2013-07-31,10:42:08 AM,sapl0019
172,2013-07-31,9:55:55 AM,1,1,sapl0019,2013-07-30,Sapl0098,0,0,in traveling to pune,08:30:00 AM,06:30:00 PM,2013-07-31,9:56:18 AM,sapl0019
173,2013-07-31,9:57:52 AM,1,1,sapl0019,2013-07-07,Sapl0098,0,0,on site at autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-08-05,11:56:53 AM,sapl0018
174,2013-07-31,9:59:41 AM,1,1,sapl0019,2013-07-14,Sapl0098,0,0,on site at pantanagar,09:00:00 AM,06:00:00 PM,2013-07-31,10:00:05 AM,sapl0019
175,2013-07-31,10:47:54 AM,1,1,sapl0019,2013-07-25,Sapl0020,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,10:48:14 AM,sapl0019
176,2013-07-31,10:48:51 AM,1,1,sapl0019,2013-07-26,Sapl0020,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,10:49:10 AM,sapl0019
177,2013-07-31,10:49:46 AM,1,1,sapl0019,2013-07-27,Sapl0020,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,10:50:16 AM,sapl0019
178,2013-07-31,10:51:27 AM,1,1,sapl0019,2013-07-28,Sapl0020,0,0,in traveling,08:30:00 AM,06:30:00 PM,2013-07-31,10:51:57 AM,sapl0019
179,2013-07-31,10:52:32 AM,1,1,sapl0019,2013-07-29,Sapl0020,0,0,in traveling,08:30:00 AM,06:30:00 PM,2013-07-31,10:53:04 AM,sapl0019
180,2013-07-31,10:54:12 AM,1,1,sapl0019,2013-07-01,Sapl0020,0,0,on site at tata motors pantanagar,08:30:00 AM,06:30:00 PM,2013-07-31,10:54:35 AM,sapl0019
181,2013-07-31,11:06:01 AM,1,1,sapl0019,2013-07-17,Sapl0021,0,0,on site at autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-07-31,11:06:31 AM,sapl0019
182,2013-07-31,11:07:23 AM,1,1,sapl0019,2013-07-18,Sapl0021,0,0,on site at autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-07-31,11:09:19 AM,sapl0019
183,2013-07-31,11:10:04 AM,1,1,sapl0019,2013-07-23,Sapl0021,0,0,on site at autoline pantanagar,08:30:00 AM,06:30:00 PM,2013-07-31,11:10:30 AM,sapl0019
184,2013-07-31,11:11:11 AM,1,1,sapl0019,2013-07-24,Sapl0021,0,0,on site at  autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:11:43 AM,sapl0019
185,2013-07-31,11:12:19 AM,1,1,sapl0019,2013-07-25,Sapl0021,0,0,on site autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:12:41 AM,sapl0019
186,2013-07-31,11:13:26 AM,1,1,sapl0019,2013-07-26,Sapl0021,0,0,on site at autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:13:45 AM,sapl0019
187,2013-07-31,11:14:22 AM,1,1,sapl0019,2013-07-27,Sapl0021,0,0,on site at autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:14:40 AM,sapl0019
188,2013-07-31,11:15:13 AM,1,1,sapl0019,2013-07-29,Sapl0021,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:15:36 AM,sapl0019
189,2013-07-31,11:16:12 AM,1,1,sapl0019,2013-07-30,Sapl0021,0,0,on site at autoline pantanagar.,08:30:00 AM,06:30:00 PM,2013-07-31,11:16:34 AM,sapl0019
190,2013-07-31,11:17:31 AM,1,1,sapl0019,2013-07-31,Sapl0021,0,0,on site at tata motors & autoline pantanagar.,08:30:00 AM,,,,
191,2013-08-02,11:08:42 AM,1,1,sapl0018,2013-08-08,Sapl0020,0,0,on site at tata motors,08:30:00 AM,,,,
192,2013-08-02,11:09:48 AM,1,1,sapl0018,2013-07-08,Sapl0020,0,0,on site at tata motors pantanagar,08:30:00 AM,06:30:00 PM,2013-08-02,11:10:22 AM,sapl0018
193,2013-08-02,11:16:05 AM,1,1,sapl0018,2013-07-28,Sapl0098,0,0,Travelling-Pantanagar to pune.,08:30:00 AM,06:30:00 PM,2013-08-02,11:16:29 AM,sapl0018
194,2013-08-07,5:38:20 PM,1,1,Sapl0015,2013-08-03,Sapl0015,0,0,Tata motors Fire wall & other Wo.,05:35:00 PM,,,,
195,2013-08-12,12:47:41 PM,1,1,sapl0019,2013-08-14,Sapl0020,0,0,on site at autoline ukd,09:00:00 AM,,,,
196,2013-08-12,12:48:52 PM,1,1,sapl0019,2013-07-14,Sapl0020,0,0,on site at autoline ukd,09:00:00 AM,06:00:00 PM,2013-08-12,12:49:22 PM,sapl0019
197,2013-08-24,2:39:11 PM,1,1,sapl0019,2013-08-01,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,06:00:00 PM,2013-08-24,2:49:15 PM,sapl0019
198,2013-08-24,2:50:23 PM,1,1,sapl0019,2013-08-02,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:05:00 PM,2013-08-24,3:05:43 PM,sapl0019
199,2013-08-24,2:51:33 PM,1,1,sapl0019,2013-08-03,Sapl0021,0,0,"On site AIL, pantnagar",09:32:00 AM,05:36:00 PM,2013-08-24,3:06:22 PM,sapl0019
200,2013-08-24,2:53:32 PM,1,1,sapl0019,2013-08-04,Sapl0021,0,1,"On site AIL, pantnagar",08:30:00 AM,08:36:00 AM,2013-08-24,3:06:44 PM,sapl0019
201,2013-08-24,2:54:07 PM,1,1,sapl0019,2013-08-05,Sapl0021,0,0,"On site AIL, pantnagar",09:30:00 AM,05:36:00 PM,2013-08-24,3:07:01 PM,sapl0019
202,2013-08-24,2:54:58 PM,1,1,sapl0019,2013-08-06,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:07:00 PM,2013-08-24,3:07:11 PM,sapl0019
203,2013-08-24,2:55:36 PM,1,1,sapl0019,2013-08-07,Sapl0021,0,0,"On site AIL, pantnagar",09:30:00 AM,05:30:00 PM,2013-08-24,3:07:24 PM,sapl0019
204,2013-08-24,2:56:36 PM,1,1,sapl0019,2013-08-08,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:07:00 PM,2013-08-24,3:08:00 PM,sapl0019
205,2013-08-24,2:57:21 PM,1,1,sapl0019,2013-08-09,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:08:00 PM,2013-08-24,3:08:17 PM,sapl0019
206,2013-08-24,2:57:51 PM,1,1,sapl0019,2013-08-10,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:08:00 PM,2013-08-24,3:08:29 PM,sapl0019
207,2013-08-24,2:58:33 PM,1,1,sapl0019,2013-08-11,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,,,,
208,2013-08-24,2:58:55 PM,1,1,sapl0019,2013-08-12,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:08:00 PM,2013-08-24,3:08:38 PM,sapl0019
209,2013-08-24,2:59:40 PM,1,1,sapl0019,2013-08-13,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:08:00 PM,2013-08-24,3:08:47 PM,sapl0019
210,2013-08-24,3:00:04 PM,1,1,sapl0019,2013-08-14,Sapl0021,0,0,"On site AIL, pantnagar",09:00:00 AM,05:09:00 PM,2013-08-24,3:09:11 PM,sapl0019
211,2013-08-24,3:01:02 PM,1,1,sapl0019,2013-08-15,Sapl0021,0,1,"On site AIL, pantnagar",09:00:00 AM,09:01:00 AM,2013-08-24,3:01:49 PM,sapl0019
212,2013-08-24,3:02:17 PM,1,1,sapl0019,2013-08-16,Sapl0021,0,0,"On site AIL, pantnagar",09:02:00 AM,05:09:00 PM,2013-08-24,3:09:34 PM,sapl0019
213,2013-08-24,3:02:51 PM,1,1,sapl0019,2013-08-17,Sapl0021,0,0,"On site AIL, pantnagar",09:02:00 AM,05:09:00 PM,2013-08-24,3:09:43 PM,sapl0019
214,2013-08-24,3:03:24 PM,1,1,sapl0019,2013-08-19,Sapl0021,0,0,"On site AIL, pantnagar",09:03:00 AM,05:10:00 PM,2013-08-24,3:10:06 PM,sapl0019
215,2013-08-24,3:03:54 PM,1,1,sapl0019,2013-08-20,Sapl0021,0,0,"On site AIL, pantnagar",09:03:00 AM,05:10:00 PM,2013-08-24,3:10:13 PM,sapl0019
216,2013-08-24,3:04:28 PM,1,1,sapl0019,2013-08-21,Sapl0021,0,0,"On site AIL, pantnagar",09:04:00 AM,05:10:00 PM,2013-08-24,3:10:23 PM,sapl0019
217,2013-08-24,3:04:44 PM,1,1,sapl0019,2013-08-22,Sapl0021,0,0,"On site AIL, pantnagar",09:04:00 AM,05:10:00 PM,2013-08-24,3:10:45 PM,sapl0019
218,2013-08-24,3:05:01 PM,1,1,sapl0019,2013-08-23,Sapl0021,0,0,"On site AIL, pantnagar",09:04:00 AM,05:10:00 PM,2013-08-24,3:10:56 PM,sapl0019
219,2013-08-24,3:05:20 PM,1,1,sapl0019,2013-08-24,Sapl0021,0,0,"On site AIL, pantnagar",08:30:00 AM,06:30:00 PM,2013-09-03,2:58:26 PM,Sapl0019
222,2013-08-31,10:34:05 AM,1,1,Sapl0008,2013-08-29,Sapl0076,0,0,"W.O.N0002 ,CUMMINS PHALATAN",10:00:00 AM,09:00:00 PM,2013-08-31,10:34:50 AM,Sapl0008
223,2013-08-31,10:34:05 AM,1,1,Sapl0008,2013-08-29,Sapl0042,0,0,FOR NEW ENQUIRY AURANGHABAD,06:00:00 AM,10:00:00 PM,2013-08-31,10:35:13 AM,Sapl0008
224,2013-08-31,10:45:38 AM,1,1,Sapl0008,2013-08-28,Sapl0076,0,0,"W.O.N0002 ,CUMMINS PHALATAN",10:00:00 AM,10:00:00 PM,2013-08-31,10:46:07 AM,Sapl0008
225,2013-08-31,10:47:23 AM,1,1,Sapl0008,2013-08-01,Sapl0043,0,0,YANTRA AUTOMATION,09:00:00 AM,06:00:00 PM,2013-08-31,10:51:16 AM,Sapl0008
226,2013-08-31,10:47:23 AM,1,1,Sapl0008,2013-08-01,Sapl0042,0,0,YANTRA AUTOMATION,09:00:00 AM,06:00:00 PM,2013-08-31,10:51:33 AM,Sapl0008
227,2013-08-31,10:52:52 AM,1,1,Sapl0008,2013-08-13,Sapl0076,0,0,W.O.N0002 CUMMINS PHALTAN,10:00:00 AM,10:00:00 PM,2013-08-31,10:54:10 AM,Sapl0008
228,2013-08-31,2:50:28 PM,1,1,sapl0015,2013-08-30,Sapl0127,0,0,TATA Motors W.o. 0609 Door Manipulator,09:00:00 AM,07:13:00 PM,2013-08-31,3:13:44 PM,sapl0015
229,2013-08-31,2:50:28 PM,1,1,sapl0015,2013-08-30,Sapl0103,0,0,TATA Motors W.o. 0609 Door Manipulator,09:00:00 AM,07:12:00 PM,2013-08-31,3:13:14 PM,sapl0015
230,2013-08-31,2:50:28 PM,1,1,sapl0015,2013-08-30,Sapl0080,0,0,TATA Motors CNG Manip. For pantnagar,09:00:00 AM,06:13:00 PM,2013-08-31,3:14:18 PM,sapl0015
231,2013-08-31,2:50:28 PM,1,1,sapl0015,2013-08-30,Sapl0047,0,0,TATA Motors W.o. 0609 Door Manipulator,09:00:00 AM,07:14:00 PM,2013-08-31,3:14:44 PM,sapl0015
232,2013-08-31,2:50:28 PM,1,1,sapl0015,2013-08-30,Sapl0040,0,0,TATA Motors W.o. 0609 Door Manipulator,09:00:00 AM,07:14:00 PM,2013-08-31,3:15:10 PM,sapl0015
233,2013-08-31,3:03:17 PM,1,1,sapl0015,2013-08-31,Sapl0127,0,0,TATA Motors W.o. 0609 Modification For Door Manipulator,09:00:00 AM,06:16:00 PM,2013-08-31,3:17:04 PM,sapl0015
234,2013-08-31,3:03:17 PM,1,1,sapl0015,2013-08-31,Sapl0103,0,0,TATA Motors W.o. 0609 Modification For Door Manipulator,09:00:00 AM,06:17:00 PM,2013-08-31,3:17:35 PM,sapl0015
235,2013-08-31,3:03:17 PM,1,1,sapl0015,2013-08-31,Sapl0073,0,0,TATA Motors W.o. 0609 Modification For Door Manipulator,09:00:00 AM,06:30:00 PM,2013-08-31,3:22:16 PM,sapl0015
236,2013-08-31,3:03:17 PM,1,1,sapl0015,2013-08-31,Sapl0047,0,0,TATA Motors W.o. 0609 Modification For Door Manipulator,09:00:00 AM,06:22:00 PM,2013-08-31,3:22:48 PM,sapl0015
237,2013-08-31,3:03:17 PM,1,1,sapl0015,2013-08-31,Sapl0040,0,0,TATA Motors W.o. 0609 Modification For Door Manipulator,09:00:00 AM,06:22:00 PM,2013-08-31,3:23:17 PM,sapl0015
238,2013-08-31,3:05:23 PM,1,1,sapl0015,2013-08-31,Sapl0080,0,0,Wo. 0767 CNG Manip. Trial For pantnagar site,09:03:00 AM,06:21:00 PM,2013-08-31,3:21:43 PM,sapl0015
239,2013-09-03,2:23:58 PM,1,1,Sapl0019,2013-08-26,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,06:00:00 PM,2013-09-03,2:28:53 PM,Sapl0019
240,2013-09-03,2:30:31 PM,1,1,Sapl0019,2013-08-27,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,06:30:00 PM,2013-09-03,2:33:23 PM,Sapl0019
241,2013-09-03,2:35:16 PM,1,1,Sapl0019,2013-08-28,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,09:00:00 PM,2013-09-03,2:35:43 PM,Sapl0019
242,2013-09-03,2:37:00 PM,1,1,Sapl0019,2013-08-29,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,06:00:00 PM,2013-09-03,2:38:23 PM,Sapl0019
243,2013-09-03,2:53:31 PM,1,1,Sapl0019,2013-08-30,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,06:30:00 PM,2013-09-03,2:54:03 PM,Sapl0019
244,2013-09-03,2:56:18 PM,1,1,Sapl0019,2013-08-31,Sapl0021,0,0,on site at autoline ukd,08:30:00 AM,06:30:00 PM,2013-09-03,2:56:46 PM,Sapl0019
245,2013-09-25,11:08:45 AM,1,1,Sapl0008,2013-09-04,Sapl0076,0,0,for instillation w.o.nooo2,10:00:00 AM,09:00:00 PM,2013-09-25,11:12:29 AM,Sapl0008
246,2013-09-25,11:15:08 AM,1,1,Sapl0008,2013-09-05,Sapl0076,0,0,for instillation w.o.nooo2,10:00:00 AM,09:00:00 PM,2013-09-25,11:20:13 AM,Sapl0008
247,2013-09-25,11:15:43 AM,1,1,Sapl0008,2013-09-06,Sapl0076,0,0,for instillation w.o.nooo2,10:00:00 AM,09:00:00 PM,2013-09-25,11:20:40 AM,Sapl0008
248,2013-09-25,11:16:46 AM,1,1,Sapl0008,2013-09-07,Sapl0076,0,0,for instillation w.o.nooo2,10:00:00 AM,09:00:00 PM,2013-09-25,11:21:01 AM,Sapl0008
249,2013-09-25,11:17:42 AM,1,1,Sapl0008,2013-09-18,Sapl0076,0,0,tata motors for changing hard wire logic,09:00:00 AM,07:30:00 PM,2013-09-25,11:21:29 AM,Sapl0008
250,2013-09-25,11:19:33 AM,1,1,Sapl0008,2013-09-20,Sapl0168,0,0,n0039 for fixture wiring,10:00:00 AM,09:30:00 PM,2013-09-25,11:22:00 AM,Sapl0008
251,2013-09-25,11:19:33 AM,1,1,Sapl0008,2013-09-20,Sapl0097,0,0,n0039 for fixture wiring,10:00:00 AM,09:30:00 PM,2013-09-25,11:22:12 AM,Sapl0008
252,2013-09-30,3:32:58 PM,1,1,sapl0019,2013-09-22,Sapl0020,0,0,"-ON site, MUNGI Engineers, Chakan",09:32:00 AM,06:33:00 PM,2013-09-30,3:33:31 PM,sapl0019
253,2013-09-30,3:36:48 PM,1,1,sapl0019,2013-09-19,Sapl0020,0,0,"-on site, Mungi Engineers, chakan",09:36:00 AM,07:37:00 PM,2013-10-01,4:53:51 PM,sapl0019
254,2013-09-30,3:40:58 PM,1,1,sapl0019,2013-09-20,Sapl0020,0,0,"-on site, Mungi Engineers, Chakan",09:40:00 AM,08:00:00 PM,2013-10-01,4:54:50 PM,sapl0019
255,2013-09-30,3:42:33 PM,1,1,sapl0019,2013-09-21,Sapl0020,0,0,"-on site, Mungi Engineers",10:30:00 AM,03:30:00 PM,2013-09-30,3:43:03 PM,sapl0019
256,2013-09-30,3:52:59 PM,1,1,Sapl0008,2013-09-28,Sapl0076,0,0,FOR REPAIRING OF DEVICENET CARED IN ALF ENGG.,09:30:00 AM,07:45:00 PM,2013-09-30,3:53:50 PM,Sapl0008
257,2013-09-30,3:52:59 PM,1,1,Sapl0008,2013-09-28,Sapl0041,0,0,FOR REPAIRING OF DEVICENET CARED IN ALF ENGG.,09:30:00 AM,07:45:00 PM,2013-09-30,3:54:05 PM,Sapl0008
258,2013-10-01,4:33:15 PM,1,1,sapl0019,2013-09-01,Sapl0021,0,1,"-on site, AIL,Uttrakhand",09:00:00 AM,04:47:00 PM,2013-10-01,4:47:39 PM,sapl0019
259,2013-10-01,4:33:35 PM,1,1,sapl0019,2013-09-02,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:47:00 PM,2013-10-01,4:47:55 PM,sapl0019
260,2013-10-01,4:34:08 PM,1,1,sapl0019,2013-09-03,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:48:13 PM,sapl0019
261,2013-10-01,4:34:36 PM,1,1,sapl0019,2013-09-04,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:48:35 PM,sapl0019
262,2013-10-01,4:35:09 PM,1,1,sapl0019,2013-09-05,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:35:00 PM,2013-10-01,4:48:49 PM,sapl0019
263,2013-10-01,4:35:35 PM,1,1,sapl0019,2013-09-06,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:45:00 PM,2013-10-01,4:49:09 PM,sapl0019
264,2013-10-01,4:35:56 PM,1,1,sapl0019,2013-09-07,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:49:40 PM,sapl0019
265,2013-10-01,4:36:20 PM,1,1,sapl0019,2013-09-08,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,,,,
266,2013-10-01,4:37:00 PM,1,1,sapl0019,2013-09-09,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:35:00 PM,2013-10-01,4:49:56 PM,sapl0019
267,2013-10-01,4:37:28 PM,1,1,sapl0019,2013-09-10,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:50:11 PM,sapl0019
268,2013-10-01,4:37:51 PM,1,1,sapl0019,2013-09-11,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:50:30 PM,sapl0019
269,2013-10-01,4:39:14 PM,1,1,sapl0019,2013-09-12,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:50:42 PM,sapl0019
270,2013-10-01,4:39:51 PM,1,1,sapl0019,2013-09-13,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,09:30:00 PM,2013-10-01,4:50:56 PM,sapl0019
271,2013-10-01,4:40:20 PM,1,1,sapl0019,2013-09-14,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,09:35:00 PM,2013-10-01,4:51:08 PM,sapl0019
272,2013-10-01,4:40:53 PM,1,1,sapl0019,2013-09-16,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:50:00 PM,2013-10-01,4:51:24 PM,sapl0019
273,2013-10-01,4:41:25 PM,1,1,sapl0019,2013-09-17,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:33:00 PM,2013-10-01,4:51:50 PM,sapl0019
274,2013-10-01,4:41:52 PM,1,1,sapl0019,2013-09-18,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:38:00 PM,2013-10-01,4:52:07 PM,sapl0019
275,2013-10-01,4:42:20 PM,1,1,sapl0019,2013-09-19,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:33:00 PM,2013-10-01,4:54:01 PM,sapl0019
276,2013-10-01,4:43:16 PM,1,1,sapl0019,2013-09-20,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:54:43 PM,sapl0019
277,2013-10-01,4:44:01 PM,1,1,sapl0019,2013-09-21,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:55:09 PM,sapl0019
278,2013-10-01,4:44:25 PM,1,1,sapl0019,2013-09-23,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:35:00 PM,2013-10-01,4:55:29 PM,sapl0019
279,2013-10-01,4:44:49 PM,1,1,sapl0019,2013-09-24,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:01:00 AM,05:30:00 PM,2013-10-01,4:55:40 PM,sapl0019
280,2013-10-01,4:45:28 PM,1,1,sapl0019,2013-09-25,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:00:00 AM,05:30:00 PM,2013-10-01,4:55:50 PM,sapl0019
281,2013-10-01,4:45:54 PM,1,1,sapl0019,2013-09-26,Sapl0021,0,0,"-on site, AIL,Uttrakhand",09:05:00 AM,05:51:00 PM,2013-10-01,4:56:04 PM,sapl0019
