Id,PRNo,PId,CId,Qty,SupplierId,Rate,Discount,AHId,DelDate,Remarks,Type,ItemId,MId
33091,0019,,,1.0,S098,700.0,0.0,28,2018-04-23,,,59235,6703
33092,0019,,,1.0,S098,650.0,0.0,28,2018-04-23,,,59407,6703
33093,0019,,,1.0,S098,1100.0,0.0,28,2018-04-23,,,59170,6703
33094,0019,,,1.0,S098,1200.0,0.0,28,2018-04-23,,,59420,6703
33095,0020,,,4.0,S098,200.0,0.0,28,2018-04-23,,,59699,6704
33096,0020,,,1.0,S098,1275.0,0.0,28,2018-04-23,,,59254,6704
33097,0020,,,4.0,S098,30.0,0.0,28,2018-04-23,,,58450,6704
33098,0021,,,2.0,S098,230.0,0.0,28,2018-04-23,,,59737,6705
33099,0021,,,2.0,S098,200.0,0.0,28,2018-04-23,,,59636,6705
33100,0021,,,5.0,S098,110.0,0.0,28,2018-04-23,,,59624,6705
33101,0021,,,5.0,S098,70.0,0.0,28,2018-04-23,,,59623,6705
33102,0022,,,2.0,S098,90.0,0.0,42,2018-04-24,,,60070,6706
33103,0022,,,1.0,S098,30.0,0.0,42,2018-04-24,,,60071,6706
33104,0022,,,1.0,S098,40.0,0.0,42,2018-04-24,,,60072,6706
33105,0022,,,1.0,S098,100.0,0.0,42,2018-04-24,,,60073,6706
33106,0022,,,2.0,S098,45.0,0.0,42,2018-04-24,,,60074,6706
33107,0022,,,5.0,S098,60.0,0.0,42,2018-04-24,,,60075,6706
33108,0022,,,1.0,S098,60.0,0.0,42,2018-04-24,,,60076,6706
33109,0022,,,2.0,S098,60.0,0.0,42,2018-04-24,,,60077,6706
33110,0022,,,2.0,S098,55.0,0.0,42,2018-04-24,,,60078,6706
33111,0022,,,2.0,S098,50.0,0.0,42,2018-04-24,,,60079,6706
33112,0022,,,1.0,S098,150.0,0.0,42,2018-04-24,,,60080,6706
33113,0022,,,1.0,S098,30.0,0.0,42,2018-04-24,,,60081,6706
33114,0022,,,1.0,S098,55.0,0.0,42,2018-04-24,,,60082,6706
33115,0022,,,5.0,S098,80.0,0.0,42,2018-04-24,,,60083,6706
33116,0022,,,1.0,S098,50.0,0.0,42,2018-04-24,,,60084,6706
33117,0023,,,1.0,S098,45.0,0.0,42,2018-04-24,,,60085,6707
33118,0023,,,1.0,S098,50.0,0.0,42,2018-04-24,,,60086,6707
33119,0023,,,1.0,S098,50.0,0.0,42,2018-04-24,,,60087,6707
33120,0023,,,2.0,S098,120.0,0.0,42,2018-04-24,,,60088,6707
33121,0023,,,2.0,S098,80.0,0.0,42,2018-04-24,,,60089,6707
33122,0023,,,1.0,S098,120.0,0.0,42,2018-04-24,,,60090,6707
33123,0023,,,1.0,S098,120.0,0.0,42,2018-04-24,,,60091,6707
33124,0023,,,1.0,S098,70.0,0.0,42,2018-04-24,,,60092,6707
33125,0024,,,1.0,S098,440.0,0.0,28,2018-04-24,,,59408,6708
33126,0024,,,1.0,S098,190.0,0.0,28,2018-04-24,,,59410,6708
33127,0024,,,1.0,S098,190.0,0.0,28,2018-04-24,,,59748,6708
33128,0024,,,1.0,S098,440.0,0.0,28,2018-04-24,,,59746,6708
33129,0024,,,1.0,S098,2155.0,0.0,28,2018-04-24,,,59683,6708
33130,0024,,,4.0,S098,2300.0,0.0,28,2018-04-24,,,59681,6708
33131,0024,,,44.0,S098,28.0,0.0,28,2018-04-24,,,58454,6708
33132,0024,,,1.0,S098,17000.0,0.0,28,2018-04-24,,,58922,6708
33133,0024,,,4.0,S098,785.0,0.0,28,2018-04-24,,,59642,6708
33135,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60095,6710
33136,0025,,,1.0,E014,1277.0,0.0,42,2018-04-26,,,60096,6710
33137,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60097,6710
33138,0025,,,1.0,E014,700.0,0.0,42,2018-04-26,,,60098,6710
33139,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60099,6710
33140,0025,,,1.0,E014,700.0,0.0,42,2018-04-26,,,60100,6710
33141,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60101,6710
33142,0025,,,1.0,E014,370.0,0.0,42,2018-04-26,,,60102,6710
33143,0025,,,2.0,S098,1.0,0.0,42,2018-04-26,,,60103,6710
33144,0025,,,2.0,E014,400.0,0.0,42,2018-04-26,,,60104,6710
33145,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60105,6710
33146,0025,,,1.0,E014,370.0,0.0,42,2018-04-26,,,60106,6710
33147,0025,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60107,6710
33148,0025,,,1.0,E014,810.0,0.0,42,2018-04-26,,,60108,6710
33149,0026,,,3.0,S098,1.0,0.0,42,2018-04-26,,,60109,6711
33150,0026,,,3.0,E014,1098.0,0.0,42,2018-04-26,,,60110,6711
33151,0026,,,2.0,S098,1.0,0.0,42,2018-04-26,,,60111,6711
33152,0026,,,2.0,E014,1098.0,0.0,42,2018-04-26,,,60112,6711
33153,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60115,6712
33154,0027,,,1.0,S104,230.0,0.0,42,2018-04-26,,,60116,6712
33155,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60117,6712
33156,0027,,,1.0,S104,280.0,0.0,42,2018-04-26,,,60118,6712
33157,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60119,6712
33158,0027,,,1.0,S104,240.0,0.0,42,2018-04-26,,,60120,6712
33159,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60121,6712
33160,0027,,,1.0,S104,260.0,0.0,42,2018-04-26,,,60122,6712
33161,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60123,6712
33162,0027,,,1.0,S104,240.0,0.0,42,2018-04-26,,,60124,6712
33163,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60125,6712
33164,0027,,,1.0,S104,240.0,0.0,42,2018-04-26,,,60126,6712
33165,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60127,6712
33166,0027,,,1.0,S104,360.0,0.0,42,2018-04-26,,,60128,6712
33167,0027,,,2.0,S098,1.0,0.0,42,2018-04-26,,,60129,6712
33168,0027,,,2.0,S104,360.0,0.0,42,2018-04-26,,,60130,6712
33169,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60131,6712
33170,0027,,,1.0,S104,240.0,0.0,42,2018-04-26,,,60132,6712
33171,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60133,6712
33172,0027,,,1.0,S104,230.0,0.0,42,2018-04-26,,,60134,6712
33173,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60135,6712
33174,0027,,,1.0,S104,245.0,0.0,42,2018-04-26,,,60136,6712
33175,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60137,6712
33176,0027,,,1.0,S104,235.0,0.0,42,2018-04-26,,,60138,6712
33177,0027,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60139,6712
33178,0027,,,1.0,S104,185.0,0.0,42,2018-04-26,,,60140,6712
33181,0028,,,4.0,G021,1.0,0.0,28,2018-04-26,,,57697,6713
33182,0028,,,4.0,G021,1.0,0.0,28,2018-04-26,,,58010,6713
33183,0028,,,2.0,G021,1.0,0.0,28,2018-04-26,,,58140,6713
33184,0028,,,4.0,G021,1.0,0.0,28,2018-04-26,,,58017,6713
33185,0028,,,2.0,G021,1.0,0.0,28,2018-04-26,,,58003,6713
33186,0028,,,1.0,G021,1.0,0.0,28,2018-04-26,,,57578,6713
33187,0028,,,2.0,G021,1.0,0.0,28,2018-04-26,,,57763,6713
33188,0028,,,2.0,G021,1.0,0.0,28,2018-04-26,,,57768,6713
33189,0028,,,2.0,G021,1.0,0.0,28,2018-04-26,,,57729,6713
33190,0028,,,1.0,G021,1.0,0.0,28,2018-04-26,,,57893,6713
33191,0028,,,1.0,G021,1.0,0.0,28,2018-04-26,,,58118,6713
33192,0029,,,2.0,S098,1.0,0.0,42,2018-04-26,,,60144,6714
33193,0029,,,2.0,S104,140.0,0.0,42,2018-04-26,,,60145,6714
33194,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60146,6714
33195,0029,,,1.0,S104,195.0,0.0,42,2018-04-26,,,60147,6714
33196,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60148,6714
33197,0029,,,1.0,S104,255.0,0.0,42,2018-04-26,,,60149,6714
33198,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60150,6714
33199,0029,,,1.0,S104,140.0,0.0,42,2018-04-26,,,60151,6714
33200,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60152,6714
33201,0029,,,1.0,S104,190.0,0.0,42,2018-04-26,,,60153,6714
33202,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60154,6714
33203,0029,,,1.0,S104,240.0,0.0,42,2018-04-26,,,60155,6714
33204,0029,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60156,6714
33205,0029,,,1.0,S104,165.0,0.0,42,2018-04-26,,,60157,6714
33206,0030,,,1.0,D001,190.0,0.0,28,2018-04-26,,,59751,6715
33207,0030,,,1.0,D001,210.0,0.0,28,2018-04-26,,,59752,6715
33208,0030,,,1.0,D001,220.0,0.0,28,2018-04-26,,,58226,6715
33209,0030,,,2.0,D001,170.0,0.0,28,2018-04-26,,,57906,6715
33210,0030,,,2.0,D001,220.0,0.0,28,2018-04-26,,,57907,6715
33211,0030,,,1.0,D001,180.0,0.0,28,2018-04-26,,,59849,6715
33212,0030,,,1.0,D001,225.0,0.0,28,2018-04-26,,,59848,6715
33213,0030,,,2.0,D001,190.0,0.0,28,2018-04-26,,,59735,6715
33214,0030,,,2.0,D001,195.0,0.0,28,2018-04-26,,,58185,6715
33215,0030,,,1.0,D001,190.0,0.0,28,2018-04-26,,,58225,6715
33216,0030,,,1.0,D001,195.0,0.0,28,2018-04-26,,,59765,6715
33217,0030,,,1.0,D001,190.0,0.0,28,2018-04-26,,,59792,6715
33218,0030,,,1.0,D001,195.0,0.0,28,2018-04-26,,,59784,6715
33219,0030,,,2.0,D001,210.0,0.0,28,2018-04-26,,,59791,6715
33220,0030,,,4.0,D001,220.0,0.0,28,2018-04-26,,,58227,6715
33221,0030,,,5.0,D001,180.0,0.0,28,2018-04-26,,,59775,6715
33222,0030,,,4.0,D001,180.0,0.0,28,2018-04-26,,,59716,6715
33223,0031,,,2.0,D001,180.0,0.0,28,2018-04-26,,,59501,6716
33224,0031,,,1.0,D001,210.0,0.0,28,2018-04-26,,,59455,6716
33225,0031,,,1.0,D001,180.0,0.0,28,2018-04-26,,,59454,6716
33226,0031,,,1.0,D001,190.0,0.0,28,2018-04-26,,,59581,6716
33227,0031,,,1.0,D001,220.0,0.0,28,2018-04-26,,,59551,6716
33228,0031,,,2.0,D001,180.0,0.0,28,2018-04-26,,,59545,6716
33229,0031,,,5.0,D001,190.0,0.0,28,2018-04-26,,,59616,6716
33230,0031,,,2.0,D001,195.0,0.0,28,2018-04-26,,,59627,6716
33231,0031,,,1.0,D001,180.0,0.0,28,2018-04-26,,,59628,6716
33232,0031,,,1.0,D001,195.0,0.0,28,2018-04-26,,,59591,6716
33233,0031,,,1.0,D001,240.0,0.0,28,2018-04-26,,,59596,6716
33234,0031,,,1.0,D001,180.0,0.0,28,2018-04-26,,,59597,6716
33235,0031,,,1.0,D001,190.0,0.0,28,2018-04-26,,,59580,6716
33236,0031,,,1.0,D001,210.0,0.0,28,2018-04-26,,,59582,6716
33237,0031,,,1.0,D001,205.0,0.0,28,2018-04-26,,,59573,6716
33238,0031,,,1.0,D001,170.0,0.0,28,2018-04-26,,,59590,6716
33239,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60158,6717
33240,0032,,,1.0,R036,500.0,0.0,42,2018-04-26,,,60159,6717
33241,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60160,6717
33242,0032,,,1.0,R036,575.0,0.0,42,2018-04-26,,,60161,6717
33243,0032,,,1.0,S098,635.0,0.0,42,2018-04-26,,,60162,6717
33244,0032,,,1.0,R036,635.0,0.0,42,2018-04-26,,,60163,6717
33245,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60164,6717
33246,0032,,,1.0,R036,535.0,0.0,42,2018-04-26,,,60165,6717
33247,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60166,6717
33248,0032,,,1.0,R036,500.0,0.0,42,2018-04-26,,,60167,6717
33249,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60168,6717
33250,0032,,,1.0,R036,600.0,0.0,42,2018-04-26,,,60169,6717
33251,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60170,6717
33252,0032,,,1.0,R036,630.0,0.0,42,2018-04-26,,,60171,6717
33253,0032,,,1.0,S098,1.0,0.0,42,2018-04-26,,,60172,6717
33254,0032,,,1.0,R036,580.0,0.0,42,2018-04-26,,,60173,6717
33255,0033,,,2.0,J021,165.125,0.0,28,2018-04-27,,,59928,6718
33256,0033,,,5.0,J021,165.125,0.0,28,2018-04-27,,,59776,6718
33257,0033,,,1.0,J021,165.125,0.0,28,2018-04-27,,,59807,6718
33258,0033,,,1.0,J021,165.125,0.0,28,2018-04-27,,,59808,6718
33259,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59757,6719
33260,0034,,,2.0,J021,87.58,0.0,28,2018-04-27,,,59731,6719
33261,0034,,,2.0,J021,87.58,0.0,28,2018-04-27,,,59739,6719
33262,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,60013,6719
33263,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59968,6719
33264,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59859,6719
33265,0034,,,2.0,J021,87.58,0.0,28,2018-04-27,,,59461,6719
33266,0034,,,2.0,J021,87.58,0.0,28,2018-04-27,,,59502,6719
33267,0034,,,2.0,J021,87.58,0.0,28,2018-04-27,,,59511,6719
33268,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59539,6719
33269,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59552,6719
33270,0034,,,1.0,J021,87.58,0.0,28,2018-04-27,,,59578,6719
33271,0035,,,2.0,G021,1.0,0.0,42,2018-04-30,,,60181,6720
33272,0035,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60182,6720
33273,0035,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60183,6720
33274,0035,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60184,6720
33275,0035,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60185,6720
33276,0035,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60186,6720
33277,0036,,,5.0,G021,1.0,0.0,42,2018-04-30,,,60187,6721
33278,0036,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60188,6721
33279,0036,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60189,6721
33280,0036,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60190,6721
33281,0036,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60191,6721
33282,0036,,,1.0,G021,1.0,0.0,42,2018-04-30,,,60192,6721
33283,0036,,,2.0,G021,1.0,0.0,42,2018-04-30,,,60193,6721
33284,0036,,,2.0,G021,1.0,0.0,42,2018-04-30,,,60194,6721
33285,0036,,,5.0,G021,1.0,0.0,42,2018-04-30,,,60195,6721
33286,0036,,,2.0,G021,1.0,0.0,42,2018-04-30,,,60196,6721
33287,0037,,,2.0,S098,60.0,0.0,42,2018-04-30,,,60198,6722
33288,0037,,,2.0,G021,1.0,0.0,42,2018-04-30,,,60199,6722
33289,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60200,6723
33290,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60201,6723
33291,0038,,,3.0,S098,1.0,0.0,42,2018-04-30,,,60202,6723
33292,0038,,,3.0,S061,1.0,0.0,42,2018-04-30,,,60203,6723
33293,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60204,6723
33294,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60205,6723
33295,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60206,6723
33296,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60207,6723
33297,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60208,6723
33298,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60209,6723
33299,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60210,6723
33300,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60211,6723
33301,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60212,6723
33302,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60213,6723
33303,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60214,6723
33304,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60215,6723
33305,0038,,,1.0,S098,1.0,0.0,42,2018-04-30,,,60216,6723
33306,0038,,,1.0,S061,1.0,0.0,42,2018-04-30,,,60217,6723
33307,0038,,,2.0,S098,1.0,0.0,42,2018-04-30,,,60218,6723
33308,0038,,,2.0,S061,1.0,0.0,42,2018-04-30,,,60219,6723
33309,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60225,6724
33310,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60226,6724
33311,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60227,6724
33312,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60228,6724
33313,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60229,6724
33314,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60230,6724
33315,0039,,,2.0,G021,1.0,0.0,42,2018-05-02,,,60231,6724
33316,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60232,6724
33317,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60233,6724
33318,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60234,6724
33319,0039,,,2.0,G021,1.0,0.0,42,2018-05-02,,,60235,6724
33320,0039,,,2.0,G021,1.0,0.0,42,2018-05-02,,,60236,6724
33321,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60237,6724
33322,0039,,,1.0,G021,1.0,0.0,42,2018-05-02,,,60238,6724
33323,0040,,,2.0,S098,1.0,0.0,42,2018-05-02,,,60239,6725
33324,0040,,,2.0,G021,1.0,0.0,42,2018-05-02,,,60240,6725
33325,0041,,,5.0,V037,310.0,0.0,28,2018-04-24,,,58448,6726
33326,0041,,,2.0,S098,1.0,0.0,28,2018-04-07,,,58448,6726
33327,0042,,,8.0,V037,200.0,0.0,28,2018-04-24,,,58445,6727
33328,0043,,,55.0,S155,28.0,0.0,28,2018-05-03,,,60242,6728
33329,0043,,,20.0,S155,39.0,0.0,28,2018-05-03,,,60241,6728
33330,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60243,6729
33331,0044,,,1.0,R036,390.0,0.0,42,2018-05-03,,,60244,6729
33332,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60245,6729
33333,0044,,,1.0,R036,250.0,0.0,42,2018-05-03,,,60246,6729
33334,0044,,,4.0,S098,1.0,0.0,42,2018-05-03,,,60247,6729
33335,0044,,,4.0,R036,1.0,0.0,42,2018-05-03,,,60248,6729
33336,0044,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60249,6729
33337,0044,,,2.0,R036,290.0,0.0,42,2018-05-03,,,60250,6729
33338,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60251,6729
33339,0044,,,1.0,R036,340.0,0.0,42,2018-05-03,,,60252,6729
33340,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60253,6729
33341,0044,,,1.0,R036,290.0,0.0,42,2018-05-03,,,60254,6729
33342,0044,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60255,6729
33343,0044,,,2.0,R036,290.0,0.0,42,2018-05-03,,,60256,6729
33344,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60257,6729
33345,0044,,,1.0,R036,310.0,0.0,42,2018-05-03,,,60258,6729
33346,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60259,6729
33347,0044,,,1.0,R036,290.0,0.0,42,2018-05-03,,,60260,6729
33348,0044,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60261,6729
33349,0044,,,1.0,R036,310.0,0.0,42,2018-05-03,,,60262,6729
33350,0045,,,22.0,N030,90.0,18.5,28,2018-05-03,,,59344,6730
33351,0045,,,22.0,N030,32.0,15.0,28,2018-05-03,,,59346,6730
33352,0045,,,11.0,N030,43.0,15.0,28,2018-05-03,,,59345,6730
33353,0045,,,6.0,N030,150.0,18.5,28,2018-05-03,,,59864,6730
33354,0045,,,70.0,N030,35.0,18.5,28,2018-05-03,,,59347,6730
33355,0045,,,3.0,N030,120.0,18.5,28,2018-05-03,,,59865,6730
33356,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60263,6731
33357,0046,,,1.0,S061,275.0,0.0,42,2018-05-03,,,60264,6731
33358,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60265,6731
33359,0046,,,1.0,S061,500.0,0.0,42,2018-05-03,,,60266,6731
33360,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60267,6731
33361,0046,,,1.0,S061,230.0,0.0,42,2018-05-03,,,60268,6731
33362,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60269,6731
33363,0046,,,1.0,S061,380.0,0.0,42,2018-05-03,,,60270,6731
33364,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60271,6731
33365,0046,,,1.0,S061,230.0,0.0,42,2018-05-03,,,60272,6731
33366,0046,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60273,6731
33367,0046,,,2.0,S061,240.0,0.0,42,2018-05-03,,,60274,6731
33368,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60275,6731
33369,0046,,,1.0,S061,400.0,0.0,42,2018-05-03,,,60276,6731
33370,0046,,,5.0,S098,1.0,0.0,42,2018-05-03,,,60277,6731
33371,0046,,,5.0,S061,170.0,0.0,42,2018-05-03,,,60278,6731
33372,0046,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60279,6731
33373,0046,,,2.0,S061,250.0,0.0,42,2018-05-03,,,60280,6731
33374,0046,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60281,6731
33375,0046,,,2.0,S061,250.0,0.0,42,2018-05-03,,,60282,6731
33376,0046,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60283,6731
33377,0046,,,2.0,S061,240.0,0.0,42,2018-05-03,,,60284,6731
33378,0046,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60285,6731
33379,0046,,,1.0,S061,280.0,0.0,42,2018-05-03,,,60286,6731
33380,0046,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60287,6731
33381,0046,,,2.0,S061,175.0,0.0,42,2018-05-03,,,60288,6731
33382,0047,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60289,6732
33383,0047,,,2.0,S104,340.0,0.0,42,2018-05-03,,,60290,6732
33384,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60291,6732
33385,0047,,,1.0,S104,280.0,0.0,42,2018-05-03,,,60292,6732
33386,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60293,6732
33387,0047,,,1.0,S104,195.0,0.0,42,2018-05-03,,,60294,6732
33388,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60295,6732
33389,0047,,,1.0,S104,280.0,0.0,42,2018-05-03,,,60296,6732
33390,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60297,6732
33391,0047,,,1.0,S104,340.0,0.0,42,2018-05-03,,,60298,6732
33392,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60299,6732
33393,0047,,,1.0,S104,290.0,0.0,42,2018-05-03,,,60300,6732
33394,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60301,6732
33395,0047,,,1.0,S104,330.0,0.0,42,2018-05-03,,,60302,6732
33396,0047,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60303,6732
33397,0047,,,1.0,S104,230.0,0.0,42,2018-05-03,,,60304,6732
33398,0047,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60305,6732
33399,0047,,,2.0,S104,295.0,0.0,42,2018-05-03,,,60306,6732
33400,0048,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60307,6733
33401,0048,,,2.0,S061,185.0,0.0,42,2018-05-03,,,60308,6733
33402,0048,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60309,6733
33403,0048,,,2.0,S061,460.0,0.0,42,2018-05-03,,,60310,6733
33404,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60311,6733
33405,0048,,,1.0,S061,230.0,0.0,42,2018-05-03,,,60312,6733
33406,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60313,6733
33407,0048,,,1.0,S061,525.0,0.0,42,2018-05-03,,,60314,6733
33408,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60315,6733
33409,0048,,,1.0,S061,500.0,0.0,42,2018-05-03,,,60316,6733
33410,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60317,6733
33411,0048,,,1.0,S061,500.0,0.0,42,2018-05-03,,,60318,6733
33412,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60319,6733
33413,0048,,,1.0,S061,620.0,0.0,42,2018-05-03,,,60320,6733
33414,0048,,,2.0,S098,1.0,0.0,42,2018-05-03,,,60321,6733
33415,0048,,,2.0,S061,175.0,0.0,42,2018-05-03,,,60322,6733
33416,0048,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60323,6733
33417,0048,,,1.0,S061,260.0,0.0,42,2018-05-03,,,60324,6733
33418,0049,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60327,6734
33419,0049,,,1.0,S104,260.0,0.0,42,2018-05-03,,,60328,6734
33420,0049,,,1.0,S098,1.0,0.0,42,2018-05-03,,,60329,6734
33421,0049,,,1.0,S104,280.0,0.0,42,2018-05-03,,,60330,6734
33422,0049,,,1.0,S098,1.0,0.0,42,2018-05-03,,,58992,6734
33423,0049,,,1.0,S061,230.0,0.0,42,2018-05-03,,,58993,6734
33424,0049,,,1.0,S098,1.0,0.0,42,2018-05-03,,,58990,6734
33425,0049,,,1.0,G021,1.0,0.0,42,2018-05-03,,,58991,6734
33426,0050,,,2.0,G021,1.0,0.0,28,2018-05-03,,,57677,6735
33427,0051,,,1.0,S098,1.0,0.0,42,2018-05-04,,,58998,6736
33428,0051,,,1.0,S104,280.0,0.0,42,2018-05-04,,,58999,6736
33429,0052,,,1.0,S098,30.0,0.0,42,2018-05-04,,,60341,6737
33430,0052,,,1.0,S098,240.0,0.0,28,2018-05-04,,,59799,6737
33431,0052,,,1.0,S098,230.0,0.0,28,2018-05-04,,,59909,6737
33432,0052,,,1.0,S098,230.0,0.0,28,2018-05-04,,,59911,6737
33433,0053,,,1.0,G021,1.0,0.0,28,2018-05-04,,,57958,6738
33434,0053,,,2.0,G021,1.0,0.0,28,2018-05-04,,,57899,6738
33435,0053,,,8.0,G021,1.0,0.0,28,2018-05-04,,,58094,6738
33436,0053,,,2.0,G021,1.0,0.0,28,2018-05-04,,,58144,6738
33437,0053,,,1.0,G021,1.0,0.0,28,2018-05-04,,,58181,6738
33438,0053,,,2.0,G021,1.0,0.0,28,2018-05-04,,,58101,6738
33439,0053,,,1.0,G021,1.0,0.0,28,2018-05-04,,,58177,6738
33440,0053,,,1.0,G021,1.0,0.0,28,2018-05-04,,,58113,6738
33441,0053,,,1.0,G021,1.0,0.0,28,2018-05-04,,,58169,6738
