Id,MId,GRRNo,POId,ReceivedQty
38486,10717,0081,50998,6.0
38487,10718,0082,51025,2.0
38488,10719,0083,51014,16.0
38489,10719,0083,51015,2.0
38490,10719,0083,51016,8.0
38491,10719,0083,51017,3.0
38492,10719,0083,51018,1.0
38493,10719,0083,51019,2.0
38494,10719,0083,51020,2.0
38495,10719,0083,51021,1.0
38496,10720,0084,51027,9.0
38497,10720,0084,51028,4.0
38498,10720,0084,51029,2.0
38499,10721,0085,51045,16.0
38500,10721,0085,51046,10.0
38501,10721,0085,51047,2.0
38502,10721,0085,51048,1.0
38503,10721,0085,51049,10.0
38504,10721,0085,51050,1.0
38505,10721,0085,51051,2.0
38506,10721,0085,51052,2.0
38507,10721,0085,51053,4.0
38508,10721,0085,51054,2.0
38509,10722,0086,51104,1.0
38510,10722,0086,51105,30.0
38511,10722,0086,51106,1.0
38512,10722,0086,51107,50.0
38513,10722,0086,51108,3.0
38514,10722,0086,51109,12.0
38515,10722,0086,51110,1.0
38516,10722,0086,51111,2.0
38517,10722,0086,51112,4.0
38518,10722,0086,51113,8.0
38519,10723,0087,51114,2.0
38520,10724,0088,51117,4.0
38521,10725,0089,51116,2.0
38522,10726,0090,51187,6.0
38523,10726,0090,51188,1.0
38524,10726,0090,51189,2.0
38525,10726,0090,51190,1.0
38526,10726,0090,51191,1.0
38527,10726,0090,51192,1.0
38528,10726,0090,51193,1.0
38529,10727,0091,51141,3.0
38530,10728,0092,51213,1.0
38531,10728,0092,51214,24.0
38532,10728,0092,51215,8.0
38533,10728,0092,51216,2.0
38534,10728,0092,51217,3.0
38535,10728,0092,51218,4.0
38536,10728,0092,51219,7.0
38537,10728,0092,51220,7.0
38538,10728,0092,51221,2.0
38539,10728,0092,51222,104.0
38540,10728,0092,51223,19.0
38541,10728,0092,51224,80.0
38542,10728,0092,51225,4.0
38543,10728,0092,51226,1.0
38544,10728,0092,51227,1.0
38545,10728,0092,51228,8.0
38546,10728,0092,51229,50.0
38547,10729,0093,50103,100.0
38548,10730,0094,51013,50.0
38549,10731,0095,50937,4.0
38550,10731,0095,50938,2.0
38551,10731,0095,50939,2.0
38552,10731,0095,50940,2.0
38553,10731,0095,50941,2.0
38554,10731,0095,50942,2.0
38555,10731,0095,50943,1.0
38556,10731,0095,50944,3.0
38557,10732,0096,50868,28.0
38558,10732,0096,50869,88.0
38559,10732,0096,50870,47.0
38560,10733,0097,50847,49.0
38561,10734,0098,49481,16.0
38562,10734,0098,49482,16.0
38563,10734,0098,49483,48.0
38564,10734,0098,49485,2.0
38565,10734,0098,49486,2.0
38566,10735,0099,49480,2.0
38567,10736,0100,51196,2.0
38568,10737,0101,51198,1.0
38569,10738,0102,51195,1.0
38570,10739,0103,50981,10.0
38571,10739,0103,50982,24.0
38572,10739,0103,50983,25.0
38573,10739,0103,50984,12.0
38574,10739,0103,50985,5.0
38575,10739,0103,50986,12.0
38576,10739,0103,50987,10.0
38577,10739,0103,50988,12.0
38578,10739,0103,50989,12.0
38579,10739,0103,50990,20.0
38580,10739,0103,50991,12.0
38581,10739,0103,50992,1.0
38582,10739,0103,50993,1.0
38583,10740,0104,50994,6.0
38584,10740,0104,50995,6.0
38585,10741,0105,51076,30.0
38586,10741,0105,51077,50.0
38587,10741,0105,51078,50.0
38588,10741,0105,51079,2000.0
38589,10741,0105,51080,1.0
38590,10742,0106,51081,60.0
38591,10742,0106,51082,3.0
38592,10742,0106,51083,2.0
38593,10742,0106,51084,10.0
38594,10743,0107,50285,3.0
38595,10744,0108,50281,150.0
38596,10744,0108,50282,200.0
38597,10744,0108,50283,12.0
38598,10744,0108,50284,2.0
38599,10745,0109,50932,3.0
38600,10746,0110,50929,1.0
38601,10747,0111,50933,4.0
38602,10747,0111,50934,2.0
38603,10748,0112,50980,2.0
38604,10749,0113,50576,5.0
38605,10750,0114,49776,2.0
38606,10751,0115,51274,12.0
38607,10751,0115,51275,68.0
38608,10751,0115,51276,2.0
38609,10751,0115,51277,4.0
38610,10751,0115,51278,6.0
38611,10751,0115,51279,12.0
38612,10752,0116,51253,25.0
38613,10752,0116,51254,14.0
38614,10753,0117,51252,20.0
38615,10754,0118,50866,4.0
38616,10755,0119,50884,12.0
38617,10755,0119,50885,2.0
38618,10755,0119,50886,2.0
38619,10756,0120,51121,5.0
38620,10757,0121,51130,70.0
38621,10757,0121,51131,70.0
38622,10757,0121,51132,20.0
38623,10757,0121,51133,12.0
38624,10757,0121,51134,4.0
38625,10757,0121,51135,4.0
38626,10758,0122,51095,200.0
38627,10758,0122,51096,50.0
38628,10758,0122,51097,50.0
38629,10758,0122,51098,30.0
38630,10758,0122,51099,1.0
38631,10759,0123,51100,300.0
38632,10759,0123,51101,50.0
38633,10759,0123,51102,30.0
38634,10759,0123,51103,20.0
38635,10760,0124,51124,200.0
38636,10760,0124,51125,16.0
38637,10760,0124,51126,32.0
38638,10760,0124,51127,200.0
38639,10761,0125,51152,200.0
38640,10761,0125,51153,25.0
38641,10761,0125,51154,2.0
38642,10761,0125,51155,20.0
38643,10762,0126,51179,11.0
38644,10763,0127,51194,2.0
38645,10764,0128,51180,32.0
38646,10765,0129,51182,1.0
38647,10766,0130,51183,16.0
38648,10767,0131,51184,150.0
38649,10768,0132,51185,11.0
38650,10769,0133,51186,1.0
38651,10770,0134,51200,53.0
38652,10770,0134,51201,60.0
38653,10770,0134,51202,54.0
38654,10770,0134,51203,50.0
38655,10770,0134,51204,60.0
38656,10771,0135,51199,4.0
38657,10772,0136,50058,14.0
38658,10773,0137,51093,2.0
38659,10774,0138,51233,1.0
38660,10775,0139,51237,7.0
38661,10775,0139,51238,4.0
38662,10775,0139,51239,4.0
38663,10775,0139,51240,8.0
38664,10775,0139,51241,2.0
38665,10775,0139,51242,17.0
38666,10776,0140,51234,2.0
38667,10776,0140,51235,1.0
38668,10776,0140,51236,1.0
38669,10777,0141,51244,1.0
38670,10777,0141,51245,1.0
38671,10777,0141,51246,104.0
38672,10777,0141,51247,1.0
38673,10777,0141,51248,1.0
38674,10777,0141,51249,2.0
38675,10777,0141,51250,2.0
38676,10777,0141,51251,2.0
38677,10778,0142,51263,2.0
38678,10778,0142,51264,4.0
38679,10778,0142,51265,12.0
38680,10778,0142,51266,28.0
38681,10778,0142,51267,6.0
38682,10778,0142,51268,2.0
38683,10778,0142,51269,19.0
38684,10778,0142,51270,2.0
38685,10778,0142,51271,2.0
38686,10778,0142,51272,2.0
38687,10778,0142,51273,19.0
38688,10779,0143,51256,4.0
38689,10779,0143,51257,1.0
38690,10779,0143,51258,32.0
38691,10779,0143,51260,2.0
38692,10779,0143,51261,4.0
38693,10779,0143,51262,2.0
38694,10780,0144,51297,4.0
38695,10780,0144,51298,8.0
38696,10780,0144,51299,8.0
38697,10780,0144,51300,4.0
38698,10780,0144,51301,2.0
38699,10780,0144,51302,28.0
38700,10780,0144,51303,12.0
38701,10780,0144,51304,8.0
38702,10780,0144,51305,19.0
38703,10780,0144,51306,18.0
38704,10780,0144,51307,6.0
38705,10780,0144,51308,16.0
38706,10781,0145,51314,1.0
38707,10781,0145,51315,24.0
38708,10782,0146,51284,2.0
38709,10782,0146,51285,38.0
38710,10782,0146,51286,19.0
38711,10782,0146,51288,15.0
38712,10782,0146,51289,70.0
38713,10782,0146,51290,70.0
38714,10782,0146,51291,8.0
38715,10782,0146,51292,8.0
38716,10782,0146,51293,4.0
38717,10782,0146,51294,2.0
38718,10782,0146,51295,1.0
38719,10782,0146,51296,2.0
38720,10783,0147,51281,19.0
38721,10784,0148,50051,1.0
38722,10784,0148,50052,16.0
38723,10785,0149,50691,7390.0
38724,10786,0150,50091,1.0
38725,10787,0151,50088,69.0
38726,10787,0151,50089,31.0
38727,10787,0151,50090,2.0
38728,10788,0152,50423,15.0
38729,10789,0153,49572,16.0
38730,10789,0153,49573,1.0
38731,10789,0153,49574,1.0
38732,10790,0154,50430,32.0
38733,10791,0155,49991,72.0
38734,10791,0155,49992,76.0
38735,10791,0155,49993,32.0
38736,10791,0155,49995,20.0
38737,10792,0156,50636,1.0
38738,10793,0157,50637,1.0
38739,10793,0157,50638,1.0
38740,10794,0158,50410,43.0
38741,10795,0159,49785,8.0
38742,10796,0160,50105,20.0
38743,10796,0160,50106,20.0
38744,10796,0160,50107,3000.0
38745,10797,0161,50001,16.5
38746,10798,0162,50852,3.0
38747,10798,0162,50853,1.0
38748,10799,0163,50936,2.0
38749,10800,0164,51514,43.0
38750,10800,0164,51515,10.0
38751,10801,0165,51484,12.0
38752,10801,0165,51485,2.0
38753,10801,0165,51486,2.0
38754,10802,0166,51510,500.0
38755,10802,0166,51511,200.0
38756,10802,0166,51512,200.0
38757,10803,0167,51513,20.0
38758,10804,0168,50597,4.0
38759,10804,0168,50598,1.0
38760,10805,0169,50723,1.0
38761,10805,0169,50724,1.0
38762,10806,0170,50599,30.0
38763,10806,0170,50600,30.0
38766,10808,0171,51567,12.0
38767,10808,0171,51568,73.0
38768,10809,0172,51567,39.0
38769,10809,0172,51568,12.0
38770,10810,0173,50100,8.0
38771,10811,0174,50601,10.0
38772,10811,0174,50602,1.0
38773,10811,0174,50603,34.0
38774,10811,0174,50604,34.0
38775,10811,0174,50605,6.0
38776,10812,0175,51560,2.0
38778,10814,0177,51553,2.0
38779,10815,0178,51558,2.0
38780,10815,0178,51559,2.0
38781,10816,0179,49487,2.0
38782,10816,0179,49488,2.0
38783,10817,0180,51508,1.0
38784,10818,0181,51564,1.0
38785,10819,0182,51563,1.0
38786,10820,0183,51562,7.0
38787,10821,0184,51556,8450.0
38788,10821,0184,51557,4350.0
38789,10822,0185,49965,1.0
38790,10823,0186,51555,175.0
38791,10824,0187,51509,30.0
38792,10825,0188,50683,2.0
38793,10825,0188,50685,8.0
38794,10826,0189,51551,8.0
38795,10826,0189,51552,1.0
38796,10827,0190,50826,7.0
38797,10828,0191,50848,10.0
38798,10829,0192,50754,4.0
38799,10830,0193,51543,39.9
38800,10830,0193,51544,25.6
38801,10830,0193,51545,110.4
38802,10831,0194,51542,1146.0
38803,10832,0195,51532,106.4
38804,10832,0195,51533,135.0
38805,10832,0195,51534,181.0
38806,10833,0196,51528,5.3
38807,10833,0196,51529,4.7
38808,10833,0196,51530,64.9
38809,10833,0196,51531,89.0
38810,10834,0197,51522,58.8
38811,10834,0197,51523,37.0
38812,10834,0197,51524,274.7
38813,10834,0197,51525,125.7
38814,10834,0197,51526,55.4
38815,10834,0197,51527,179.8
38816,10835,0198,51518,149.5
38817,10836,0199,51517,6.4
38818,10837,0200,51519,44.4
38819,10838,0201,51516,279.5
38820,10839,0202,51520,28.1
38821,10839,0202,51521,20.0
38822,10840,0203,51535,184.8
38823,10840,0203,51536,2.3
38824,10840,0203,51537,64.3
38825,10840,0203,51539,29.0
38826,10841,0204,51361,30.0
38827,10841,0204,51362,20.0
38828,10841,0204,51363,20.0
38829,10842,0205,51494,40.0
38830,10843,0206,51503,20.0
38831,10843,0206,51504,1.0
38832,10844,0207,46931,16.0
38833,10845,0208,49222,2.0
38834,10846,0209,51497,10.0
38835,10846,0209,51498,100.0
38836,10846,0209,51499,30.0
38837,10846,0209,51500,40.0
38838,10846,0209,51501,1.0
38839,10846,0209,51502,50.0
38840,10847,0210,50867,2.0
38841,10848,0211,51477,2.0
38842,10849,0212,51339,4.0
38843,10850,0213,51492,0.19
38844,10851,0214,51491,0.065
38845,10852,0215,51489,0.24
38846,10853,0216,51490,1.7
38847,10854,0217,51487,100.0
38848,10854,0217,51488,4.0
38849,10855,0218,51482,36.0
38850,10855,0218,51483,4.0
38851,10856,0219,51470,19.17
38852,10857,0220,51454,450.0
38853,10858,0221,50607,40.0
38854,10859,0222,51452,450.0
38855,10859,0222,51453,450.0
38856,10860,0223,51455,200.0
38857,10860,0223,51456,64.0
38858,10860,0223,51457,350.0
38859,10860,0223,51458,200.0
38860,10860,0223,51459,100.0
38861,10860,0223,51460,50.0
38862,10860,0223,51461,50.0
38863,10860,0223,51462,2.0
38864,10860,0223,51463,1.0
38865,10860,0223,51464,1.0
38866,10860,0223,51465,4.0
38867,10860,0223,51466,8.0
38868,10860,0223,51467,1.0
38869,10860,0223,51468,1.0
38870,10860,0223,51469,1.0
38871,10861,0224,51471,180.0
38872,10862,0225,51472,50.0
38873,10862,0225,51473,20.0
38874,10862,0225,51474,20.0
38875,10862,0225,51475,10.0
38876,10862,0225,51476,5.0
38877,10863,0226,51331,150.0
38878,10863,0226,51332,100.0
38879,10863,0226,51333,150.0
38880,10863,0226,51334,1.0
38881,10863,0226,51335,1.0
38882,10863,0226,51336,1.0
38883,10863,0226,51337,1.0
38884,10863,0226,51338,1.0
38885,10864,0227,51442,50.0
38886,10864,0227,51443,10.0
38887,10864,0227,51444,20.0
38888,10864,0227,51445,1.0
38889,10864,0227,51446,1.0
38890,10864,0227,51447,2.0
38891,10864,0227,51448,1.0
38892,10865,0228,51432,48.0
38893,10865,0228,51433,35.0
38894,10865,0228,51434,130.0
38895,10865,0228,51435,100.0
38896,10865,0228,51436,60.0
38897,10865,0228,51437,20.0
38898,10865,0228,51438,20.0
38899,10865,0228,51439,130.0
38900,10865,0228,51440,20.0
38901,10865,0228,51441,60.0
38902,10866,0229,51327,2.0
38903,10866,0229,51328,4.0
38904,10866,0229,51329,4.0
38905,10866,0229,51330,4.0
38906,10867,0230,51414,1.0
38907,10867,0230,51415,1.0
38908,10868,0231,51416,11.0
38909,10868,0231,51417,32.0
38910,10868,0231,51418,32.0
38911,10869,0232,47780,10.0
38912,10869,0232,47781,1.0
38913,10869,0232,47782,8.0
38914,10869,0232,47783,1.0
38915,10870,0233,47816,4.0
38916,10870,0233,47817,2.0
38917,10871,0234,50050,50.0
38918,10872,0235,51030,2.0
38919,10872,0235,51031,5.0
38920,10873,0236,47941,4.0
38921,10873,0236,47942,8.0
38922,10873,0236,47943,2.0
38923,10873,0236,47944,28.0
38924,10873,0236,47945,20.0
38925,10874,0237,47940,32.0
38926,10875,0238,48033,1.0
38927,10875,0238,48034,1.0
38928,10875,0238,48035,1.0
38929,10875,0238,48036,2.0
38930,10875,0238,48037,1.0
38931,10875,0238,48038,1.0
38932,10875,0238,48039,1.0
38933,10875,0238,48040,1.0
38934,10876,0239,48027,1.0
38935,10876,0239,48028,1.0
38936,10876,0239,48029,1.0
38937,10876,0239,48030,1.0
38938,10876,0239,48031,1.0
38939,10876,0239,48032,1.0
38940,10877,0240,50622,1.0
38941,10878,0241,50630,1.0
38942,10879,0242,50862,300.0
38943,10879,0242,50863,200.0
38944,10879,0242,50864,300.0
38945,10880,0243,51122,3.0
38946,10880,0243,51123,1.0
38947,10881,0244,51567,72.0
38948,10881,0244,51568,15.0
38949,10882,0245,47468,3.0
38950,10883,0246,51419,100.0
38951,10883,0246,51420,50.0
38952,10883,0246,51421,40.0
38953,10884,0247,51391,100.0
38954,10884,0247,51392,40.0
38955,10885,0248,51393,100.0
38956,10885,0248,51394,50.0
38957,10886,0249,51395,200.0
38958,10886,0249,51396,5.0
38959,10887,0250,51397,100.0
38960,10887,0250,51398,100.0
38961,10887,0250,51399,250.0
38962,10887,0250,51400,250.0
38963,10887,0250,51401,250.0
38964,10888,0251,51402,40.0
38965,10888,0251,51403,40.0
38966,10888,0251,51404,20.0
38967,10888,0251,51405,1.0
38968,10889,0252,51406,32.0
38969,10890,0253,51407,100.0
38970,10890,0253,51408,100.0
38971,10890,0253,51409,100.0
38972,10890,0253,51410,50.0
38973,10890,0253,51411,55.0
38974,10891,0254,51368,4.0
38975,10891,0254,51369,6.0
38976,10891,0254,51370,4.0
38977,10892,0255,51352,100.0
38978,10892,0255,51353,10.0
38979,10893,0256,51351,1.0
38980,10894,0257,51354,8.0
38981,10894,0257,51355,8.0
38982,10894,0257,51356,9.0
38983,10894,0257,51357,40.0
38984,10894,0257,51358,40.0
38985,10894,0257,51359,10.0
38986,10894,0257,51360,16.0
38987,10895,0258,51342,1.0
38988,10896,0259,51128,160.0
38989,10896,0259,51129,80.0
38990,10897,0260,51181,2.0
38991,10898,0261,51206,144.0
38992,10899,0262,51450,30.0
38993,10899,0262,51451,4.0
38994,10900,0263,51212,4.0
38995,10901,0264,51128,40.0
38996,10901,0264,51129,120.0
38997,10902,0265,51733,352.0
38998,10903,0266,51744,5.0
38999,10904,0267,51743,6.0
39000,10905,0268,51712,5.0
39001,10906,0269,51705,80.0
39002,10906,0269,51706,14.0
39003,10906,0269,51707,8.0
39004,10906,0269,51708,3.0
39005,10906,0269,51709,1.0
39006,10906,0269,51710,1.0
39007,10907,0270,51689,32.0
39008,10907,0270,51690,8.0
39009,10907,0270,51691,15.0
39010,10908,0271,51686,18.2
39011,10909,0272,51688,1.2
39012,10910,0273,51614,1.0
39013,10910,0273,51615,1.0
39014,10911,0274,51619,60.0
39015,10911,0274,51620,60.0
39016,10912,0275,51621,20.0
39017,10913,0276,51622,4.0
39018,10913,0276,51623,2.0
39019,10913,0276,51624,2.0
39020,10913,0276,51625,1.0
39021,10914,0277,51628,10.0
39022,10915,0278,51629,2.0
39023,10915,0278,51630,2.0
39024,10916,0279,51631,2.0
39025,10916,0279,51632,2.0
39026,10916,0279,51633,4.0
39027,10917,0280,51634,50.0
39028,10918,0281,51635,8.0
39029,10918,0281,51636,11.0
39030,10918,0281,51637,4.0
39031,10919,0282,51639,1.0
39032,10920,0283,51641,2.0
39033,10921,0284,51642,2.0
39034,10923,0285,51711,22.0
39035,10924,0286,51713,16.0
39036,10925,0287,51626,1.0
39037,10925,0287,51627,2.0
39038,10926,0288,51638,20.0
39039,10927,0289,51696,1.0
39040,10927,0289,51697,1.0
39041,10927,0289,51698,1.0
39042,10927,0289,51699,5.0
39043,10927,0289,51700,5.0
39044,10927,0289,51701,1.0
39045,10927,0289,51702,5.0
39046,10927,0289,51703,1.0
39047,10928,0290,51282,9.0
39048,10928,0290,51283,80.0
39049,10929,0291,51618,20.0
39050,10930,0292,46947,100.0
39051,10930,0292,46948,4.0
39052,10931,0293,51662,4.0
39053,10931,0293,51666,2.0
39054,10931,0293,51667,1.0
39055,10931,0293,51668,2.0
39056,10932,0294,51661,2.0
39057,10932,0294,51663,1.0
39058,10932,0294,51664,1.0
39059,10932,0294,51665,2.0
39060,10932,0294,51669,1.0
39061,10933,0295,51747,6.0
39062,10933,0295,51748,6.0
39063,10933,0295,51749,2.0
39064,10933,0295,51750,6.0
39065,10934,0296,51809,1.0
39066,10934,0296,51810,1.0
39067,10935,0297,51847,150.0
39068,10936,0298,51845,100.0
39069,10936,0298,51846,100.0
39070,10937,0299,51848,100.0
39071,10937,0299,51849,100.0
39072,10937,0299,51850,100.0
39073,10938,0300,51851,100.0
39074,10938,0300,51852,100.0
39075,10938,0300,51853,30.0
39076,10939,0301,50698,79.0
39077,10939,0301,50699,318.2
39078,10940,0302,50700,73.4
39079,10940,0302,50701,56.1
39080,10941,0303,50702,109.1
39081,10941,0303,50703,332.3
39082,10942,0304,50704,120.3
39083,10942,0304,50705,97.2
39084,10942,0304,50706,219.1
39085,10942,0304,50707,118.0
39086,10942,0304,50708,121.0
39087,10942,0304,50709,100.8
39088,10943,0305,50710,455.0
39089,10943,0305,50711,284.0
39090,10943,0305,50712,212.2
39091,10943,0305,50713,334.4
39092,10944,0306,50714,14.3
39093,10945,0307,51316,8.0
39094,10945,0307,51317,1.0
39095,10945,0307,51318,1.0
39096,10945,0307,51319,70.0
39097,10945,0307,51320,19.0
39098,10945,0307,51321,19.0
39099,10945,0307,51322,4.0
39100,10946,0308,51371,4.0
39101,10946,0308,51372,16.0
39102,10946,0308,51374,16.0
39103,10946,0308,51376,2.0
39104,10946,0308,51377,2.0
39105,10946,0308,51378,19.0
39106,10946,0308,51379,2.0
39107,10946,0308,51380,2.0
39108,10946,0308,51381,1.0
39109,10946,0308,51382,1.0
39110,10946,0308,51383,1.0
39111,10946,0308,51384,1.0
39112,10946,0308,51385,1.0
39113,10947,0309,51431,16.0
39114,10948,0310,51550,1.0
39115,10949,0311,51878,2.0
39116,10949,0311,51879,1.0
39117,10949,0311,51880,2.0
39118,10949,0311,51881,2.0
39119,10950,0312,51835,1.0
39120,10951,0313,51864,6.0
39121,10952,0314,51863,3.0
39122,10953,0315,51855,1.0
39123,10954,0316,51874,4.0
39124,10954,0316,51875,2.0
39125,10954,0316,51876,2.0
39126,10954,0316,51877,1.0
39127,10955,0317,51741,3.0
39128,10956,0318,51836,20.0
39129,10956,0318,51837,20.0
39130,10956,0318,51838,100.0
39131,10956,0318,51839,20.0
39132,10956,0318,51840,150.0
39133,10956,0318,51841,100.0
39134,10956,0318,51842,20.0
39135,10956,0318,51843,150.0
39136,10956,0318,51844,40.0
39137,10957,0319,49221,1.0
39138,10958,0320,50054,2.0
39139,10959,0321,51854,1.0
39140,10960,0322,51858,8.0
39141,10960,0322,51859,60.0
39142,10960,0322,51860,4.0
39143,10960,0322,51861,20.0
39144,10960,0322,51862,50.0
39145,10961,0323,51856,20.0
39146,10961,0323,51857,25.0
39147,10962,0324,51865,150.0
39148,10963,0325,52003,14.0
39149,10964,0326,51913,2.0
39150,10964,0326,51914,6.0
39151,10965,0327,51951,4.0
39152,10966,0328,51903,75.0
39153,10967,0329,51906,1.0
39154,10968,0330,51905,1.0
39155,10969,0331,51907,2.0
39156,10970,0332,51909,2.0
39157,10970,0332,51910,1.0
39158,10971,0333,51908,2.0
39159,10972,0334,51811,2.0
39160,10973,0335,51752,12.0
39161,10973,0335,51753,12.0
39162,10973,0335,51754,5.0
39163,10973,0335,51755,6.0
39164,10973,0335,51756,1.0
39165,10973,0335,51757,3.0
39166,10973,0335,51758,1.0
39167,10973,0335,51759,1.0
39168,10974,0336,51788,51.0
39169,10974,0336,51789,35.0
39170,10975,0337,51785,30.0
39171,10975,0337,51786,30.0
39172,10975,0337,51787,200.0
39173,10976,0338,51790,3.0
39174,10976,0338,51791,29.0
39175,10977,0339,51779,4.0
39176,10978,0340,51780,47.0
39177,10978,0340,51781,35.0
39178,10978,0340,51782,5.0
39179,10978,0340,51783,2.0
39180,10979,0341,51763,10.0
39181,10979,0341,51764,5.0
39182,10979,0341,51765,1.0
39183,10979,0341,51766,12.0
39184,10979,0341,51767,2.0
39185,10979,0341,51768,9.0
39186,10980,0342,51761,12.0
39187,10980,0342,51762,10.0
39188,10981,0343,51760,40.0
39189,10982,0344,51673,1.0
39190,10983,0345,51546,25.0
39191,10983,0345,51547,4.0
39192,10983,0345,51548,2.0
39193,10984,0346,51721,2.0
39194,10984,0346,51722,20.0
39195,10984,0346,51723,20.0
39196,10984,0346,51724,2.0
39197,10984,0346,51725,8.0
39198,10984,0346,51726,4.0
39199,10984,0346,51727,4.0
39200,10984,0346,51728,1.0
39201,10984,0346,51730,28.0
39202,10984,0346,51732,16.0
39203,10985,0347,51820,6.0
39204,10985,0347,51821,2.0
39205,10985,0347,51822,1.0
39206,10985,0347,51823,1.0
39207,10985,0347,51824,1.0
39208,10985,0347,51825,8.0
39209,10985,0347,51826,20.0
39210,10985,0347,51827,4.0
39211,10985,0347,51828,1.0
39212,10985,0347,51829,1.0
39213,10985,0347,51830,1.0
39214,10985,0347,51832,1.0
39215,10986,0348,51919,1.0
39216,10987,0349,51207,20.0
39217,10987,0349,51208,35.0
39218,10987,0349,51209,10.0
39219,10987,0349,51210,10.0
39220,10987,0349,51211,500.0
39221,10988,0350,51944,1.0
39222,10988,0350,51945,1.0
39223,10988,0350,51946,20.0
39224,10988,0350,51947,1.0
39225,10988,0350,51948,2.0
39226,10988,0350,51949,2.0
39227,10988,0350,51950,20.0
39228,10989,0351,52007,116.2
39229,10989,0351,52008,105.9
39230,10989,0351,52009,18.0
39231,10989,0351,52010,12.0
39232,10989,0351,52011,80.8
39233,10990,0352,52005,32.0
39234,10990,0352,52006,8.7
39235,10991,0353,52004,20.3
39236,10992,0354,52001,12.1
39237,10992,0354,52002,242.5
39238,10993,0355,51911,2.0
39239,10993,0355,51912,1.0
39240,10994,0356,51967,5.0
