Id,GINNo,GINId,POId,Qty,ReceivedQty,ACategoyId,ASubCategoyId
37879,0029,11502,43344,1.2,1.2,0,0
37880,0030,11503,43345,1.0,1.0,0,0
37881,0031,11504,43346,5.0,5.0,0,0
37882,0031,11504,43347,699.0,699.0,0,0
37883,0031,11504,43348,130.0,130.0,0,0
37884,0031,11504,43349,180.0,180.0,0,0
37885,0031,11504,43350,149.0,149.0,0,0
37886,0031,11504,43351,799.0,799.0,0,0
37887,0031,11504,43352,216.0,216.0,0,0
37888,0031,11504,43353,180.0,180.0,0,0
37889,0032,11505,43355,6.0,6.0,0,0
37890,0032,11505,43356,21.0,21.0,0,0
37891,0032,11505,43357,3.0,3.0,0,0
37892,0032,11505,43358,80.0,80.0,0,0
37893,0032,11505,43359,20.0,20.0,0,0
37894,0032,11505,43360,346.0,346.0,0,0
37895,0032,11505,43361,85.0,85.0,0,0
37896,0032,11505,43362,10.0,10.0,0,0
37897,0032,11505,43363,460.0,460.0,0,0
37898,0033,11506,43370,100.0,100.0,0,0
37899,0033,11506,43371,20.0,20.0,0,0
37900,0033,11506,43372,56.0,56.0,0,0
37901,0033,11506,43373,65.0,65.0,0,0
37902,0033,11506,43374,46.0,46.0,0,0
37903,0033,11506,43375,359.0,359.0,0,0
37904,0033,11506,43376,50.0,50.0,0,0
37905,0033,11506,43377,30.0,30.0,0,0
37906,0033,11506,43378,32.0,32.0,0,0
37907,0033,11506,43379,13.0,13.0,0,0
37908,0033,11506,43380,2.0,2.0,0,0
37909,0034,11507,43381,10.0,10.0,0,0
37910,0034,11507,43382,38.0,38.0,0,0
37911,0034,11507,43383,750.0,750.0,0,0
37912,0034,11507,43384,300.0,300.0,0,0
37913,0034,11507,43385,100.0,100.0,0,0
37914,0034,11507,43386,15.0,15.0,0,0
37915,0034,11507,43387,40.0,40.0,0,0
37916,0034,11507,43388,7.0,7.0,0,0
37917,0034,11507,43389,30.0,30.0,0,0
37918,0035,11508,43338,1.0,1.0,0,0
37920,0036,11510,43322,12.0,12.0,0,0
37921,0037,11511,43322,4.0,4.0,0,0
37922,0038,11512,43322,8.0,8.0,0,0
37923,0039,11513,43202,1.0,1.0,0,0
37924,0040,11514,43398,27.0,27.0,0,0
37925,0041,11515,43397,20.0,20.0,0,0
37926,0042,11516,43396,1.0,1.0,0,0
37929,0044,11518,43464,56.5,56.5,0,0
37930,0044,11518,43465,6.0,6.0,0,0
37931,0045,11519,43461,10.0,10.0,0,0
37932,0046,11520,43462,13.0,13.0,0,0
37933,0046,11520,43463,2.0,2.0,0,0
37934,0047,11521,43466,10.0,10.0,2,3
37935,0047,11521,43467,3.0,3.0,2,3
37936,0048,11522,43038,74.0,74.0,0,0
37937,0048,11522,43039,37.0,37.0,0,0
37938,0049,11523,38735,1.0,1.0,0,0
37939,0049,11523,38736,4.0,4.0,0,0
37940,0050,11524,43468,1.0,1.0,0,0
37941,0051,11525,43470,7.0,7.0,0,0
37942,0051,11525,43471,1.0,1.0,0,0
37943,0051,11525,43472,1.0,1.0,0,0
37944,0051,11525,43473,1.0,1.0,0,0
37945,0051,11525,43474,1.0,1.0,0,0
37946,0051,11525,43475,1.0,1.0,0,0
37947,0051,11525,43476,1.0,1.0,0,0
37948,0051,11525,43477,8.0,8.0,0,0
37949,0051,11525,43478,2.0,2.0,0,0
37950,0051,11525,43479,8.0,8.0,0,0
37951,0051,11525,43480,2.0,2.0,0,0
37952,0051,11525,43481,2.0,2.0,0,0
37953,0051,11525,43482,2.0,2.0,0,0
37954,0051,11525,43483,4.0,4.0,0,0
37955,0051,11525,43484,4.0,4.0,0,0
37956,0052,11526,43443,1.0,1.0,0,0
37957,0052,11526,43444,1.0,1.0,0,0
37958,0052,11526,43445,1.0,1.0,0,0
37959,0052,11526,43446,3.0,3.0,0,0
37960,0052,11526,43447,4.0,4.0,0,0
37961,0052,11526,43448,1.0,1.0,0,0
37962,0052,11526,43449,1.0,1.0,0,0
37963,0052,11526,43450,1.0,1.0,0,0
37964,0052,11526,43451,1.0,1.0,0,0
37965,0052,11526,43452,1.0,1.0,0,0
37966,0052,11526,43453,3.0,3.0,0,0
37967,0052,11526,43454,1.0,1.0,0,0
37968,0052,11526,43455,1.0,1.0,0,0
37969,0052,11526,43456,1.0,1.0,0,0
37970,0052,11526,43457,1.0,1.0,0,0
37971,0052,11526,43458,1.0,1.0,0,0
37972,0052,11526,43459,1.0,1.0,0,0
37973,0052,11526,43460,1.0,1.0,0,0
37974,0053,11527,43409,2.0,2.0,0,0
37975,0053,11527,43410,2.0,2.0,0,0
37976,0053,11527,43411,2.0,2.0,0,0
37977,0053,11527,43412,1.0,1.0,0,0
37978,0053,11527,43413,8.0,8.0,0,0
37979,0053,11527,43414,2.0,2.0,0,0
37980,0053,11527,43415,1.0,1.0,0,0
37981,0053,11527,43416,2.0,2.0,0,0
37982,0053,11527,43417,1.0,1.0,0,0
37983,0053,11527,43418,1.0,1.0,0,0
37984,0053,11527,43419,2.0,2.0,0,0
37985,0053,11527,43420,6.0,6.0,0,0
37986,0053,11527,43421,2.0,2.0,0,0
37987,0053,11527,43422,2.0,2.0,0,0
37988,0053,11527,43423,1.0,1.0,0,0
37989,0053,11527,43424,1.0,1.0,0,0
37990,0053,11527,43425,1.0,1.0,0,0
37991,0053,11527,43426,1.0,1.0,0,0
37992,0053,11527,43427,2.0,2.0,0,0
37993,0053,11527,43428,2.0,2.0,0,0
37994,0053,11527,43429,2.0,2.0,0,0
37995,0053,11527,43430,1.0,1.0,0,0
37996,0053,11527,43431,1.0,1.0,0,0
37997,0053,11527,43432,2.0,2.0,0,0
37998,0053,11527,43433,5.0,5.0,0,0
37999,0053,11527,43434,1.0,1.0,0,0
38000,0053,11527,43435,25.0,25.0,0,0
38001,0053,11527,43436,5.0,5.0,0,0
38002,0053,11527,43437,1.0,1.0,0,0
38003,0053,11527,43438,1.0,1.0,0,0
38004,0054,11528,43439,2.0,2.0,0,0
38005,0054,11528,43440,6.0,6.0,0,0
38006,0054,11528,43441,2.0,2.0,0,0
38007,0054,11528,43442,1.0,1.0,0,0
38008,0055,11529,43485,4.0,4.0,0,0
38009,0055,11529,43486,2.0,2.0,0,0
38010,0055,11529,43487,2.0,2.0,0,0
38011,0055,11529,43488,5.0,5.0,0,0
38012,0055,11529,43489,5.0,5.0,0,0
38013,0055,11529,43490,1.0,1.0,0,0
38014,0055,11529,43491,4.0,4.0,0,0
38015,0056,11530,43354,8.0,8.0,0,0
38017,0057,11532,43364,8.0,8.0,0,0
38018,0057,11532,43365,2.0,2.0,0,0
38019,0058,11533,43390,2.0,2.0,0,0
38020,0058,11533,43391,6.0,6.0,0,0
38021,0058,11533,43392,2.0,2.0,0,0
38022,0058,11533,43393,1.0,1.0,0,0
38023,0058,11533,43394,1.0,1.0,0,0
38024,0058,11533,43395,1.0,1.0,0,0
38025,0059,11534,43366,4.0,4.0,0,0
38026,0059,11534,43367,2.0,2.0,0,0
38027,0059,11534,43368,2.0,2.0,0,0
38028,0059,11534,43369,2.0,2.0,0,0
38029,0060,11535,43539,4.0,4.0,0,0
38030,0060,11535,43540,2.0,2.0,0,0
38031,0060,11535,43541,4.0,4.0,0,0
38032,0060,11535,43542,60.0,60.0,0,0
38033,0060,11535,43543,2.0,2.0,0,0
38034,0060,11535,43544,5.0,5.0,0,0
38035,0060,11535,43545,6.0,6.0,0,0
38036,0060,11535,43546,6.0,6.0,0,0
38037,0060,11535,43547,6.0,6.0,0,0
38038,0060,11535,43548,12.0,12.0,0,0
38039,0060,11535,43549,30.0,30.0,0,0
38040,0060,11535,43550,12.0,12.0,0,0
38041,0060,11535,43551,1.0,1.0,0,0
38042,0061,11536,41850,1.0,1.0,0,0
38043,0061,11536,41851,1.0,1.0,0,0
38044,0061,11536,41852,1.0,1.0,0,0
38045,0061,11536,41853,2.0,2.0,0,0
38046,0061,11536,41854,3.0,3.0,0,0
38047,0061,11536,41855,8.0,8.0,0,0
38048,0061,11536,41856,18.0,18.0,0,0
38049,0061,11536,41857,6.0,6.0,0,0
38050,0061,11536,41858,3.0,3.0,0,0
38051,0061,11536,41859,27.0,27.0,0,0
38052,0061,11536,41860,16.0,16.0,0,0
38053,0061,11536,41861,16.0,16.0,0,0
38054,0061,11536,41862,2.0,2.0,0,0
38055,0061,11536,41863,16.0,16.0,0,0
38056,0061,11536,41864,8.0,8.0,0,0
38057,0061,11536,41866,50.0,50.0,0,0
38058,0062,11537,43492,500.0,500.0,0,0
38059,0062,11537,43493,500.0,500.0,0,0
38060,0063,11538,43622,4.0,4.0,0,0
38061,0063,11538,43623,4.0,4.0,0,0
38062,0063,11538,43624,2.0,2.0,0,0
38063,0063,11538,43625,4.0,4.0,0,0
38064,0063,11538,43626,2.0,2.0,0,0
38065,0063,11538,43627,1.0,1.0,0,0
38066,0063,11538,43628,2.0,2.0,0,0
38067,0063,11538,43629,2.0,2.0,0,0
38068,0063,11538,43630,2.0,2.0,0,0
38069,0063,11538,43631,1.0,1.0,0,0
38070,0063,11538,43632,1.0,1.0,0,0
38071,0064,11539,43569,1.0,1.0,0,0
38072,0064,11539,43570,1.0,1.0,0,0
38073,0064,11539,43571,1.0,1.0,0,0
38074,0064,11539,43572,1.0,1.0,0,0
38075,0064,11539,43573,1.0,1.0,0,0
38076,0065,11540,43614,1.0,1.0,0,0
38077,0065,11540,43615,1.0,1.0,0,0
38078,0065,11540,43616,1.0,1.0,0,0
38079,0065,11540,43617,1.0,1.0,0,0
38080,0065,11540,43618,1.0,1.0,0,0
38081,0065,11540,43619,1.0,1.0,0,0
38082,0065,11540,43620,1.0,1.0,0,0
38083,0065,11540,43621,1.0,1.0,0,0
38084,0066,11541,43561,1.0,1.0,0,0
38085,0066,11541,43562,1.0,1.0,0,0
38086,0066,11541,43563,1.0,1.0,0,0
38087,0066,11541,43564,1.0,1.0,0,0
38088,0066,11541,43565,1.0,1.0,0,0
38089,0066,11541,43566,1.0,1.0,0,0
38090,0066,11541,43567,1.0,1.0,0,0
38091,0066,11541,43568,2.0,2.0,0,0
38092,0067,11542,43598,2.0,2.0,0,0
38093,0067,11542,43599,1.0,1.0,0,0
38094,0067,11542,43600,1.0,1.0,0,0
38095,0067,11542,43601,1.0,1.0,0,0
38096,0067,11542,43602,1.0,1.0,0,0
38097,0067,11542,43603,1.0,1.0,0,0
38098,0067,11542,43604,5.0,5.0,0,0
38099,0067,11542,43605,2.0,2.0,0,0
38100,0067,11542,43606,1.0,1.0,0,0
38101,0067,11542,43607,1.0,1.0,0,0
38102,0067,11542,43608,1.0,1.0,0,0
38103,0067,11542,43609,1.0,1.0,0,0
38104,0067,11542,43610,1.0,1.0,0,0
38105,0067,11542,43611,1.0,1.0,0,0
38106,0067,11542,43612,1.0,1.0,0,0
38107,0067,11542,43613,1.0,1.0,0,0
38108,0068,11543,43581,1.0,1.0,0,0
38109,0068,11543,43582,1.0,1.0,0,0
38110,0068,11543,43583,1.0,1.0,0,0
38111,0068,11543,43584,1.0,1.0,0,0
38112,0068,11543,43585,1.0,1.0,0,0
38113,0068,11543,43586,1.0,1.0,0,0
38114,0068,11543,43587,1.0,1.0,0,0
38115,0068,11543,43588,2.0,2.0,0,0
38116,0068,11543,43589,2.0,2.0,0,0
38117,0068,11543,43590,1.0,1.0,0,0
38118,0068,11543,43591,3.0,3.0,0,0
38119,0068,11543,43592,1.0,1.0,0,0
38120,0068,11543,43593,1.0,1.0,0,0
38121,0068,11543,43594,1.0,1.0,0,0
38122,0068,11543,43595,2.0,2.0,0,0
38123,0068,11543,43596,5.0,5.0,0,0
38124,0068,11543,43597,4.0,4.0,0,0
38125,0069,11544,43537,1335.29,1335.29,0,0
38126,0069,11544,43538,1884.71,1884.71,0,0
38127,0070,11545,43522,100.0,100.0,0,0
38128,0070,11545,43523,100.0,100.0,0,0
38129,0071,11546,43574,2.0,2.0,0,0
38130,0071,11546,43575,1.0,1.0,0,0
38131,0071,11546,43576,1.0,1.0,0,0
38132,0071,11546,43577,1.0,1.0,0,0
38133,0071,11546,43578,1.0,1.0,0,0
38134,0071,11546,43579,1.0,1.0,0,0
38135,0071,11546,43580,1.0,1.0,0,0
38136,0072,11547,43524,200.0,200.0,0,0
38137,0072,11547,43525,100.0,100.0,0,0
38138,0073,11548,43633,20.0,20.0,0,0
38139,0074,11549,43526,200.0,200.0,0,0
38140,0074,11549,43527,100.0,100.0,0,0
38141,0075,11550,43518,1.0,1.0,0,0
38142,0075,11550,43519,1.0,1.0,0,0
38143,0076,11551,43520,1000.0,1000.0,0,0
38144,0076,11551,43521,1000.0,1000.0,0,0
38145,0077,11552,43495,2.0,2.0,0,0
38146,0077,11552,43496,2.0,2.0,0,0
38147,0077,11552,43497,2.0,2.0,0,0
38148,0077,11552,43498,1.0,1.0,0,0
38149,0077,11552,43499,2.0,2.0,0,0
38150,0077,11552,43500,5.0,5.0,0,0
38151,0077,11552,43501,1.0,1.0,0,0
38152,0077,11552,43502,2.0,2.0,0,0
38153,0077,11552,43503,2.0,2.0,0,0
38154,0077,11552,43504,2.0,2.0,0,0
38155,0077,11552,43505,1.0,1.0,0,0
38156,0077,11552,43506,1.0,1.0,0,0
38157,0077,11552,43507,1.0,1.0,0,0
38158,0077,11552,43508,5.0,5.0,0,0
38159,0077,11552,43509,1.0,1.0,0,0
38160,0077,11552,43510,1.0,1.0,0,0
38161,0077,11552,43511,1.0,1.0,0,0
38162,0077,11552,43512,1.0,1.0,0,0
38163,0077,11552,43513,2.0,2.0,0,0
38164,0077,11552,43514,2.0,2.0,0,0
38165,0077,11552,43515,1.0,1.0,0,0
38166,0077,11552,43516,1.0,1.0,0,0
38167,0077,11552,43517,1.0,1.0,0,0
38168,0078,11553,38736,2.0,2.0,0,0
38169,0079,11554,43719,55.0,55.0,0,0
38170,0079,11554,43720,20.0,20.0,0,0
38171,0080,11555,43469,4.0,4.0,0,0
38172,0081,11556,43678,60.0,60.0,0,0
38173,0082,11557,43677,50.0,50.0,0,0
38174,0083,11558,43716,2.0,2.0,0,0
38175,0083,11558,43717,7.0,7.0,0,0
38176,0083,11558,43718,5.0,5.0,0,0
38177,0084,11559,43552,1.0,1.0,0,0
38178,0084,11559,43553,1.0,1.0,0,0
38179,0084,11559,43554,1.0,1.0,0,0
38180,0084,11559,43555,3.0,3.0,0,0
38181,0084,11559,43556,1.0,1.0,0,0
38182,0084,11559,43557,2.0,2.0,0,0
38183,0084,11559,43558,2.0,2.0,0,0
38184,0084,11559,43559,1.0,1.0,0,0
38185,0084,11559,43560,1.0,1.0,0,0
38186,0085,11560,43696,50.0,50.0,0,0
38187,0086,11561,43693,2.0,2.0,0,0
38188,0087,11562,43650,2.0,2.0,0,0
38189,0087,11562,43651,2.0,2.0,0,0
38190,0087,11562,43652,1.0,1.0,0,0
38191,0087,11562,43653,1.0,1.0,0,0
38192,0087,11562,43654,1.0,1.0,0,0
38193,0087,11562,43655,1.0,1.0,0,0
38194,0087,11562,43656,1.0,1.0,0,0
38195,0087,11562,43657,5.0,5.0,0,0
38196,0087,11562,43658,1.0,1.0,0,0
38197,0087,11562,43659,2.0,2.0,0,0
38198,0087,11562,43660,1.0,1.0,0,0
38199,0087,11562,43661,1.0,1.0,0,0
38200,0087,11562,43662,1.0,1.0,0,0
38201,0087,11562,43663,1.0,1.0,0,0
38202,0087,11562,43664,2.0,2.0,0,0
38203,0087,11562,43665,2.0,2.0,0,0
38204,0087,11562,43666,5.0,5.0,0,0
38205,0088,11563,43695,1.0,1.0,0,0
38206,0089,11564,43800,2.0,2.0,0,0
38207,0089,11564,43801,2.0,2.0,0,0
38208,0089,11564,43802,1.0,1.0,0,0
38209,0089,11564,43803,4.0,4.0,0,0
38210,0089,11564,43804,2.0,2.0,0,0
38211,0089,11564,43805,2.0,2.0,0,0
38212,0089,11564,43806,1.0,1.0,0,0
38213,0089,11564,43807,2.0,2.0,0,0
38214,0089,11564,43808,2.0,2.0,0,0
38215,0089,11564,43809,2.0,2.0,0,0
38216,0089,11564,43810,1.0,1.0,0,0
38217,0089,11564,43811,4.0,4.0,0,0
38218,0089,11564,43812,2.0,2.0,0,0
38219,0089,11564,43813,2.0,2.0,0,0
38220,0090,11565,43783,1.0,1.0,0,0
38221,0090,11565,43784,2.0,2.0,0,0
38222,0090,11565,43785,8.0,8.0,0,0
38223,0090,11565,43786,2.0,2.0,0,0
38224,0090,11565,43787,1.0,1.0,0,0
38225,0090,11565,43788,2.0,2.0,0,0
38226,0090,11565,43789,1.0,1.0,0,0
38227,0090,11565,43790,1.0,1.0,0,0
38228,0090,11565,43791,1.0,1.0,0,0
38229,0090,11565,43792,4.0,4.0,0,0
38230,0090,11565,43793,2.0,2.0,0,0
38231,0090,11565,43794,2.0,2.0,0,0
38232,0090,11565,43795,4.0,4.0,0,0
38233,0090,11565,43796,1.0,1.0,0,0
38234,0090,11565,43797,1.0,1.0,0,0
38235,0090,11565,43798,1.0,1.0,0,0
38236,0090,11565,43799,2.0,2.0,0,0
38237,0091,11566,43781,15.0,15.0,0,0
38238,0092,11567,43760,1.0,1.0,0,0
38239,0092,11567,43761,1.0,1.0,0,0
38240,0092,11567,43762,1.0,1.0,0,0
38241,0092,11567,43763,1.0,1.0,0,0
38242,0092,11567,43764,2.0,2.0,0,0
38243,0093,11568,43765,1.0,1.0,0,0
38244,0094,11569,43756,2.0,2.0,0,0
38245,0094,11569,43757,1.0,1.0,0,0
38246,0094,11569,43758,1.0,1.0,0,0
38247,0094,11569,43759,1.0,1.0,0,0
38248,0095,11570,43780,1.0,1.0,0,0
38249,0096,11571,43755,2.0,2.0,0,0
38250,0097,11572,43679,1.0,1.0,0,0
38251,0097,11572,43680,2.0,2.0,0,0
38252,0097,11572,43681,1.0,1.0,0,0
38253,0097,11572,43682,1.0,1.0,0,0
38254,0097,11572,43683,1.0,1.0,0,0
38255,0097,11572,43684,1.0,1.0,0,0
38256,0097,11572,43685,2.0,2.0,0,0
38257,0097,11572,43686,1.0,1.0,0,0
38258,0097,11572,43687,1.0,1.0,0,0
38259,0097,11572,43688,1.0,1.0,0,0
38260,0097,11572,43689,2.0,2.0,0,0
38261,0097,11572,43690,2.0,2.0,0,0
38262,0097,11572,43691,1.0,1.0,0,0
38263,0097,11572,43692,1.0,1.0,0,0
38264,0098,11573,43754,1.0,1.0,0,0
38265,0099,11574,43694,4.0,4.0,0,0
38266,0100,11575,43707,16.0,16.0,0,0
38267,0101,11576,43708,100.0,100.0,0,0
38268,0101,11576,43709,5.0,5.0,0,0
38269,0101,11576,43710,3.0,3.0,0,0
38270,0101,11576,43711,5.0,5.0,0,0
38271,0101,11576,43712,2.0,2.0,0,0
38272,0101,11576,43713,2.0,2.0,0,0
38273,0102,11577,43290,2.0,2.0,0,0
38274,0103,11578,43825,8.0,8.0,0,0
38275,0103,11578,43826,2.0,2.0,0,0
38276,0103,11578,43827,1.0,1.0,0,0
38277,0103,11578,43828,1.0,1.0,0,0
38278,0103,11578,43829,1.0,1.0,0,0
38279,0103,11578,43830,1.0,1.0,0,0
38280,0103,11578,43831,2.0,2.0,0,0
38281,0103,11578,43832,1.0,1.0,0,0
38282,0103,11578,43833,2.0,2.0,0,0
38283,0103,11578,43834,1.0,1.0,0,0
38284,0103,11578,43835,1.0,1.0,0,0
38285,0103,11578,43836,2.0,2.0,0,0
38286,0103,11578,43837,13.0,13.0,0,0
38287,0103,11578,43838,1.0,1.0,0,0
38288,0103,11578,43839,1.0,1.0,0,0
38289,0103,11578,43840,2.0,2.0,0,0
38290,0104,11579,42953,1.0,1.0,0,0
38291,0104,11579,42954,5.0,5.0,0,0
38292,0104,11579,42955,2.0,2.0,0,0
38293,0104,11579,42956,2.0,2.0,0,0
38294,0104,11579,42959,2.0,2.0,0,0
38295,0105,11580,43766,1.0,1.0,0,0
38296,0106,11581,43767,1.0,1.0,0,0
38297,0106,11581,43768,1.0,1.0,0,0
38298,0106,11581,43769,1.0,1.0,0,0
38299,0106,11581,43770,1.0,1.0,0,0
38300,0106,11581,43771,1.0,1.0,0,0
38301,0106,11581,43772,2.0,2.0,0,0
38302,0106,11581,43773,1.0,1.0,0,0
38303,0106,11581,43774,5.0,5.0,0,0
38304,0106,11581,43775,2.0,2.0,0,0
38305,0106,11581,43776,2.0,2.0,0,0
38306,0106,11581,43777,2.0,2.0,0,0
38307,0106,11581,43778,1.0,1.0,0,0
38308,0106,11581,43779,2.0,2.0,0,0
38309,0107,11582,43745,2.0,2.0,0,0
38310,0107,11582,43746,2.0,2.0,0,0
38311,0107,11582,43747,1.0,1.0,0,0
38312,0107,11582,43748,1.0,1.0,0,0
38313,0107,11582,43749,1.0,1.0,0,0
38314,0107,11582,43750,1.0,1.0,0,0
38315,0107,11582,43751,1.0,1.0,0,0
38316,0107,11582,43752,2.0,2.0,0,0
38317,0107,11582,43753,1.0,1.0,0,0
38318,0108,11583,43874,240.0,240.0,0,0
38319,0109,11584,43824,60.0,60.0,0,0
38320,0110,11585,43821,1.0,1.0,0,0
38321,0110,11585,43822,1.0,1.0,0,0
38322,0110,11585,43823,1.0,1.0,0,0
38323,0111,11586,43399,4.0,4.0,0,0
38324,0111,11586,43400,20.0,20.0,0,0
38325,0111,11586,43401,1.0,1.0,0,0
38326,0112,11587,43721,1.0,1.0,0,0
38327,0112,11587,43722,1.0,1.0,0,0
38328,0112,11587,43723,4.0,4.0,0,0
38329,0112,11587,43724,2.0,2.0,0,0
38330,0112,11587,43725,1.0,1.0,0,0
38331,0112,11587,43726,1.0,1.0,0,0
38332,0112,11587,43727,1.0,1.0,0,0
38333,0112,11587,43728,1.0,1.0,0,0
38334,0112,11587,43729,1.0,1.0,0,0
38335,0112,11587,43730,1.0,1.0,0,0
38336,0113,11588,43875,4.0,4.0,0,0
38337,0113,11588,43876,4.0,4.0,0,0
38338,0113,11588,43877,4.0,4.0,0,0
38339,0113,11588,43878,4.0,4.0,0,0
38340,0113,11588,43879,4.0,4.0,0,0
38341,0113,11588,43880,2.0,2.0,0,0
38342,0113,11588,43881,2.0,2.0,0,0
38343,0113,11588,43882,2.0,2.0,0,0
38344,0113,11588,43883,4.0,4.0,0,0
38345,0113,11588,43884,4.0,4.0,0,0
38346,0113,11588,43885,2.0,2.0,0,0
38347,0114,11589,43841,1.0,1.0,0,0
38348,0114,11589,43842,2.0,2.0,0,0
38349,0114,11589,43843,14.0,14.0,0,0
38350,0114,11589,43844,4.0,4.0,0,0
38351,0114,11589,43845,1.0,1.0,0,0
38352,0114,11589,43846,2.0,2.0,0,0
38353,0114,11589,43847,2.0,2.0,0,0
38354,0114,11589,43848,2.0,2.0,0,0
38355,0114,11589,43849,1.0,1.0,0,0
38356,0114,11589,43850,2.0,2.0,0,0
38357,0114,11589,43851,2.0,2.0,0,0
38358,0114,11589,43852,1.0,1.0,0,0
38359,0114,11589,43853,5.0,5.0,0,0
38360,0114,11589,43854,1.0,1.0,0,0
38361,0114,11589,43855,2.0,2.0,0,0
38362,0114,11589,43856,2.0,2.0,0,0
38363,0114,11589,43857,1.0,1.0,0,0
38364,0115,11590,43858,1.0,1.0,0,0
38365,0115,11590,43859,1.0,1.0,0,0
38366,0115,11590,43860,1.0,1.0,0,0
38367,0115,11590,43861,2.0,2.0,0,0
38368,0115,11590,43862,1.0,1.0,0,0
38369,0115,11590,43863,1.0,1.0,0,0
38370,0115,11590,43864,1.0,1.0,0,0
38371,0115,11590,43865,2.0,2.0,0,0
38372,0115,11590,43866,1.0,1.0,0,0
38373,0115,11590,43867,1.0,1.0,0,0
38374,0115,11590,43868,1.0,1.0,0,0
38375,0115,11590,43869,1.0,1.0,0,0
38376,0115,11590,43870,1.0,1.0,0,0
38377,0115,11590,43871,1.0,1.0,0,0
38378,0115,11590,43872,5.0,5.0,0,0
38379,0115,11590,43873,5.0,5.0,0,0
38380,0116,11591,43887,1.0,1.0,0,0
38381,0116,11591,43888,8.0,8.0,0,0
38382,0116,11591,43889,1.0,1.0,0,0
38383,0116,11591,43890,1.0,1.0,0,0
38384,0116,11591,43891,2.0,2.0,0,0
38385,0116,11591,43892,4.0,4.0,0,0
38386,0116,11591,43893,1.0,1.0,0,0
38387,0116,11591,43894,1.0,1.0,0,0
38388,0116,11591,43895,1.0,1.0,0,0
38389,0116,11591,43896,2.0,2.0,0,0
38390,0116,11591,43897,1.0,1.0,0,0
38391,0116,11591,43898,1.0,1.0,0,0
38392,0117,11592,43899,1.0,1.0,0,0
38393,0117,11592,43900,1.0,1.0,0,0
38394,0117,11592,43901,1.0,1.0,0,0
38395,0117,11592,43902,1.0,1.0,0,0
38396,0117,11592,43903,1.0,1.0,0,0
38397,0117,11592,43904,1.0,1.0,0,0
38398,0117,11592,43905,1.0,1.0,0,0
38399,0117,11592,43906,1.0,1.0,0,0
38400,0117,11592,43907,2.0,2.0,0,0
38401,0117,11592,43908,1.0,1.0,0,0
38402,0117,11592,43909,2.0,2.0,0,0
38403,0117,11592,43910,1.0,1.0,0,0
38404,0117,11592,43911,1.0,1.0,0,0
38405,0117,11592,43912,1.0,1.0,0,0
38406,0117,11592,43913,2.0,2.0,0,0
38407,0117,11592,43914,1.0,1.0,0,0
38408,0117,11592,43915,2.0,2.0,0,0
38409,0117,11592,43916,1.0,1.0,0,0
38410,0117,11592,43917,1.0,1.0,0,0
38411,0118,11593,43940,120.0,120.0,0,0
38412,0118,11593,43941,120.0,120.0,0,0
38413,0118,11593,43942,22.0,22.0,0,0
38414,0118,11593,43943,22.0,22.0,0,0
38415,0119,11594,43945,7.0,7.0,0,0
38416,0119,11594,43946,1.0,1.0,0,0
38417,0119,11594,43947,5.0,5.0,0,0
38418,0119,11594,43948,5.0,5.0,0,0
38419,0120,11595,43944,48.0,48.0,0,0
38420,0121,11596,43949,2.0,2.0,0,0
38421,0122,11597,43953,25.0,25.0,0,0
38422,0122,11597,43954,5.0,5.0,0,0
38423,0122,11597,43955,2.0,2.0,0,0
38424,0123,11598,43950,1.0,1.0,0,0
38425,0124,11599,43951,6490.0,6490.0,0,0
38426,0124,11599,43952,200.0,200.0,0,0
38427,0125,11600,43731,1.0,1.0,0,0
38428,0126,11601,43714,1.0,1.0,0,0
38429,0126,11601,43715,1.0,1.0,0,0
38430,0127,11602,43697,1.0,1.0,0,0
38431,0128,11603,43705,3.0,3.0,0,0
38432,0128,11603,43706,30.0,30.0,0,0
38433,0129,11604,43672,1.0,1.0,0,0
38434,0129,11604,43673,1.0,1.0,0,0
38435,0129,11604,43674,1.0,1.0,0,0
38436,0129,11604,43675,1.0,1.0,0,0
38437,0129,11604,43676,2.0,2.0,0,0
38438,0130,11605,43667,1.0,1.0,0,0
38439,0130,11605,43668,3.0,3.0,0,0
38440,0130,11605,43669,1.0,1.0,0,0
38441,0130,11605,43670,1.0,1.0,0,0
38442,0130,11605,43671,1.0,1.0,0,0
38443,0131,11606,41865,100.0,100.0,0,0
38444,0132,11607,42771,1.0,1.0,0,0
38445,0133,11608,43698,4.0,4.0,0,0
38446,0133,11608,43699,1.0,1.0,0,0
38447,0133,11608,43700,10.0,10.0,0,0
38448,0133,11608,43701,3.0,3.0,0,0
38449,0133,11608,43702,5.0,5.0,0,0
38450,0133,11608,43703,5.0,5.0,0,0
38451,0133,11608,43704,1.0,1.0,0,0
38452,0134,11609,41792,2.0,2.0,0,0
38453,0135,11610,41796,1.0,1.0,0,0
38454,0135,11610,41797,1.0,1.0,0,0
38455,0135,11610,41800,2.0,2.0,0,0
38456,0135,11610,41802,2.0,2.0,0,0
38457,0135,11610,41827,2.0,2.0,0,0
38458,0136,11611,43782,12.0,12.0,0,0
38459,0137,11612,44004,1.0,1.0,0,0
38460,0137,11612,44005,5.0,5.0,0,0
38461,0137,11612,44006,1.0,1.0,0,0
38462,0138,11613,43999,1.0,1.0,0,0
38463,0138,11613,44000,1.0,1.0,0,0
