id,ItemCode,Rate,Discount
51817,6492 060 00 0 0 001 4 0,109,22
51818,6492 060 00 0 0 002 4 0,116,22
51819,6492 060 01 0 0 001 4 0,116,22
51820,6492 060 01 0 0 001 7 0,250,16
51821,6492 060 01 0 0 001 7 0,235,16
51822,6492 060 01 0 0 001 7 0,155,20
51823,6492 060 01 0 0 001 7 0,155.00,20
51824,6492 061 00 0 0 001 4 0,46,22
51825,6492 061 00 0 0 001 7 0,260.00,0
51826,6492 061 00 0 0 002 1 0,55,6
51827,6492 061 00 0 0 003 1 0,22,6
51828,6492 061 00 0 0 003 7 0,35,16
51829,6492 061 00 0 0 003 7 0,25,20
51830,6492 061 00 0 0 003 7 0,20.00,0
51831,6492 061 00 0 0 003 7 0,25.00,20
51832,6492 061 00 0 0 003 7 0,30.00,20
51833,6492 061 00 0 0 003 7 0,35,20
51834,6492 061 00 0 0 003 7 0,35.00,20
51835,6492 061 00 0 0 004 1 0,29,10
51836,6492 061 00 0 0 004 1 0,36,10
51837,6492 061 00 0 0 004 1 0,38.00,5
51838,6492 061 01 0 0 001 1 0,1117,0
51839,6492 061 01 0 0 001 1 0,117,0
51840,6492 062 00 0 0 001 0 0,0.50,0
51841,6492 062 00 0 0 002 0 0,0.50,0
51842,6492 062 00 0 0 003 0 0,0.50,0
51843,6492 062 00 0 0 004 0 0,0.50,0
51844,6492 062 00 0 0 005 0 0,0.50,0
51845,6492 062 00 0 0 006 0 0,0.50,0
51846,6492 062 00 0 0 007 0 0,0.50,0
51847,6492 062 00 0 0 010 0 0,0.50,0
51848,6492 062 00 0 0 011 0 0,0.50,0
51849,6492 062 00 0 0 012 0 0,0.50,0
51850,6492 062 00 0 0 013 0 0,0.50,0
51851,6492 062 00 0 0 018 0 0,0.50,0
51852,6492 063 00 0 0 012 3 0,1805,14.5
51853,6492 064 00 0 0 001 3 0,260,14.5
51854,6492 065 00 0 0 001 3 0,225,14.5
51855,6492 065 00 0 0 002 3 0,65,14.5
51856,6492 065 01 0 0 001 7 0,0,16
51857,6492 065 01 0 0 001 7 0,45,16
51858,6492 065 01 0 0 001 7 0,710,16
51859,6492 066 00 0 0 001 3 0,2815,14.5
51860,6492 068 01 1 0 003 0 0,26.18,0
51861,6492 069 01 0 0 002 0 0,68,0
51862,6492 073 02 1 2 012 3 0,182,14.50
51863,6492 073 02 1 4 010 3 0,121,14.50
51864,6492 073 02 1 4 010 3 0,121,14.5
51865,6492 073 02 1 8 010 3 0,115,14.50
51866,6492 073 03 0 0 010 3 0,218,14.50
51867,6492 073 05 1 4 010 3 0,203,14.50
51868,6492 073 05 1 8 010 3 0,202,14.50
51869,6492 073 06 0 0 010 3 0,377,14.50
51870,6492 073 08 1 2 004 3 0,334,14.50
51871,6492 073 11 0 0 010 3 0,335,14.50
51872,6492 074 01 0 0 002 4 0,1400,22
51873,6492 074 01 0 0 003 1 0,1226,6
51874,6492 074 02 0 0 001 3 0,4425.00,14.5
51875,6492 074 02 0 0 001 3 0,2299,0
51876,6492 074 02 0 0 001 3 0,4425,14.5
51877,6492 075 00 0 0 018 1 0,100,0
51878,6492 075 01 0 0 001 3 0,9815,14.5
51879,6492 075 01 0 0 002 3 0,665,14.5
51880,6492 075 01 0 0 002 3 0,568.58,14.5
51881,6492 075 01 0 0 002 3 0,665.00,14.5
51882,6492 075 01 0 0 002 3 0,710,14.5
51883,6492 076 00 0 0 001 1 0,833,6
51884,6492 076 00 0 0 001 1 0,1055.96,10
51885,6492 076 00 0 0 001 1 0,1126.00,10
51886,6492 076 00 0 0 001 1 0,1126.00,5
51887,6492 076 00 0 0 018 1 0,4045,6
51888,6492 077 00 0 0 001 0 0,405,10
51889,6492 078 01 0 0 030 1 0,742.00,6
51890,6492 078 01 0 0 030 1 0,742,6
51891,6492 079 01 0 0 022 1 0,440.93,10
51892,6492 079 01 0 0 030 1 0,521.00,6
51893,6492 079 01 0 0 030 1 0,521,6
51894,6492 079 02 0 0 022 1 0,440.93,10
51895,6492 079 02 0 0 030 1 0,521.00,6
51896,6492 079 02 0 0 030 1 0,521,6
51897,6492 079 03 0 0 022 1 0,440.93,10
51898,6492 079 03 0 0 022 1 0,470.00,10
51899,6492 079 03 0 0 022 1 0,470.00,5
51900,6492 080 00 0 0 014 1 0,3417,6
51901,6492 081 00 0 0 016 2 2,320,0
51902,6492 083 00 0 0 001 1 0,271,0
51903,6492 083 00 0 0 001 1 0,262.00,10
51904,6492 084 00 0 0 001 1 0,2965.77,0
51905,6492 084 00 0 0 001 1 0,3280,0
51906,6492 085 00 0 0 001 1 0,0,0
51907,6492 085 00 0 0 001 1 0,685,0
51908,6492 086 00 0 0 038 1 0,1327.27,10
51909,6492 086 00 0 0 038 1 0,1328,0
51910,6492 086 00 0 0 038 3 0,50.00,14.5
51911,6492 086 00 0 0 045 1 0,1500,0
51912,6492 086 00 0 0 045 1 0,1422.71,10
51913,6492 086 00 0 0 045 1 0,1423,0
51914,6492 086 01 0 0 010 1 0,109,0
51915,6492 086 01 0 0 016 1 0,109,0
51916,6492 086 01 0 0 027 1 0,468,0
51917,6492 086 01 0 0 036 1 0,1083,0
51918,6492 087 00 0 0 001 3 0,16225,14.5
51919,6492 087 00 0 0 002 3 0,26210,14.5
51920,6492 087 00 0 0 003 3 0,48390,14.5
51921,6492 088 00 0 0 001 1 0,902.87,10
51922,6492 088 00 0 0 016 1 0,1403,10
51923,6492 088 00 0 0 020 1 0,1474,0
51924,6492 088 00 0 0 020 1 0,1545,10
51925,6492 088 00 0 0 100 1 0,1706,0
51926,6492 088 00 0 0 100 1 0,1589.14,10
51927,6492 089 00 0 0 001 3 0,3040,14.5
51928,6492 089 00 0 0 002 3 0,2870.00,14.5
51929,6492 089 00 0 0 002 3 0,3580,14.5
51930,6492 089 00 0 0 003 3 0,21.00,14.5
51931,6492 089 00 0 0 004 3 0,21.00,14.5
51932,6492 089 00 0 0 005 3 0,32.00,14.5
51933,6492 090 00 0 0 008 9 0,650,0
51934,6492 090 01 0 0 001 7 0,576,20
51935,6492 091 00 0 0 001 1 0,424,10
51936,6492 092 00 0 0 001 3 0,253,14.5
51937,6492 092 00 0 0 001 3 0,253.00,14.5
51938,6492 092 00 0 0 002 3 0,3655,14.5
51939,6492 093 00 0 0 001 3 0,1655,14.5
51940,6492 094 00 0 0 001 3 0,1460,14.5
51941,6493 001 00 0 0 001 9 0,750,10
51942,6493 002 01 0 0 001 0 0,195,0
51943,6494 004 00 0 0 002 2 0,425,0.00
51944,6494 004 00 0 0 002 2 0,425,0
51945,6494 004 01 0 0 001 9 0,140,10
51946,6494 004 02 0 0 001 8 0,435,10
51947,6494 005 00 0 0 002 1 0,4425,0.00
51948,6494 005 00 0 0 002 1 0,5155,7.5
51949,6494 005 00 0 0 004 1 0,2100,0
51950,6494 005 01 0 0 001 1 0,3235,7.5
51951,6494 005 03 0 0 001 1 0,3505,7.5
51952,6494 006 00 0 0 001 1 0,3045,7.5
51953,6494 008 00 0 0 006 0 0,2,0
51954,6494 008 00 0 0 006 0 0,0,0
51955,6494 008 00 0 0 008 0 0,3,0
51956,6494 008 01 0 0 001 0 0,131,0
51957,6494 008 01 0 0 002 0 0,22,0
51958,6494 009 08 0 0 060 0 0,45,0
51959,6494 009 15 0 0 160 0 0,270,0
51960,6494 010 01 0 0 001 0 0,23000,0
51961,6494 035 00 0 0 002 1 0,1860,0
51962,6495 002 00 0 0 003 0 0,3000,0
51963,6495 002 00 0 0 004 0 0,1086.00,0
51964,6495 002 00 0 0 004 0 0,2000,0
51965,6495 002 00 0 0 005 0 0,0,0
51966,6495 002 00 0 0 006 0 0,400,0
51967,6495 002 00 0 0 007 0 0,4500,0
51968,6495 002 00 0 0 007 0 0,2500,0
51969,6495 002 07 0 0 001 0 0,46,0
51970,6495 004 00 0 0 002 0 0,8,0
51971,6495 004 00 0 0 006 0 0,8,0
51972,6495 004 00 0 0 007 0 0,58,0
51973,6495 004 00 0 0 009 0 0,09,0
51974,6495 004 00 0 0 014 0 0,8,0
51975,6495 004 00 0 0 015 0 0,4,0
51976,6495 004 00 0 0 016 0 0,12,0
51977,6495 004 00 0 0 017 0 0,24,0
51978,6495 004 00 0 0 018 0 0,59,0
51979,6495 004 00 0 0 019 0 0,78,0
51980,6495 004 00 0 0 020 0 0,84,0
51981,6495 004 00 0 0 025 0 0,31,10
51982,6495 004 00 0 0 025 0 0,31,0
51983,6495 004 00 0 0 026 0 0,42,10
51984,6495 004 00 0 0 026 0 0,42,0
51985,6495 004 00 0 0 028 0 0,1200,0
51986,6495 004 00 0 0 029 0 0,8,0
51987,6495 004 00 0 0 030 0 0,8,0
51988,6495 007 00 0 0 001 0 0,10,0
51989,6495 007 00 0 0 002 0 0,50,0
51990,6495 008 00 0 0 001 0 0,21,0
51991,6499 000 00 0 0 001 0 0,5000,0
51992,6499 001 00 0 0 001 0 0,18800,15
51993,6499 001 00 0 0 002 0 0,1825,10
51994,6499 001 00 0 0 003 0 0,14483,0
51995,6499 001 00 0 0 003 0 0,15295,0
51996,6499 001 00 0 0 003 0 0,16900,0
51997,6499 001 00 0 0 003 0 0,15765,0
51998,6499 001 00 0 0 004 0 0,6330,0
51999,6499 001 00 0 0 005 0 0,21180,15
52000,6499 001 00 0 0 006 0 0,15193,0
52001,6499 001 00 0 0 007 0 0,150499,2
52002,6499 001 00 0 0 008 0 0,21180,15
52003,6500 001 00 0 0 003 0 0,390,0
52004,6500 001 00 0 0 004 0 0,23.40,15
52005,6500 001 00 0 0 004 0 0,18.90,0
52006,6500 001 00 0 0 004 0 0,28.71,15
52007,6500 001 00 0 0 004 0 0,9.50,15
52008,6500 001 00 0 0 004 0 0,9.50,10
52009,6500 001 00 0 0 004 0 0,24.40,0
52010,6500 001 00 0 0 004 0 0,20,0
52011,6500 001 00 0 0 004 0 0,20,10
52012,6500 001 00 0 0 004 0 0,0,0
52013,6500 001 00 0 0 004 0 0,33,0
52014,6500 001 00 0 0 004 0 0,10,0
52015,6500 001 00 0 0 004 0 0,15,0
52016,6500 001 00 0 0 004 1 0,10,0
52017,6500 001 00 0 0 004 1 0,20,0
52018,6500 001 00 0 0 004 1 0,10.00,0
52019,6500 001 00 0 0 004 1 0,20.00,0
52020,6500 001 00 0 0 006 0 0,44.07,15
52021,6500 001 00 0 0 006 0 0,34.38,0
52022,6500 001 00 0 0 006 0 0,50.57,15
52023,6500 001 00 0 0 006 0 0,62.36,10
52024,6500 001 00 0 0 006 0 0,59,10
52025,6500 001 00 0 0 006 0 0,54,10
52026,6500 001 00 0 0 006 0 0,33,0
52027,6500 001 00 0 0 006 0 0,40,0
52028,6500 001 00 0 0 006 0 0,0,0
52029,6500 001 00 0 0 006 0 0,20.00,0
52030,6500 001 00 0 0 006 0 0,33,10
52031,6500 001 00 0 0 006 0 0,20,0
52032,6500 001 00 0 0 006 0 0,33.00,0
52033,6500 001 00 0 0 006 0 B,44.07,15.00
52034,6500 001 00 0 0 006 0 B,44.07,15
52035,6500 001 00 0 0 006 0 B,33,10
52036,6500 001 00 0 0 006 1 0,15,0
52037,6500 001 00 0 0 006 1 0,15.00,0
52038,6500 001 00 0 0 006 1 0,33.00,0
52039,6500 001 00 0 0 006 1 0,33,0
52040,6500 001 00 0 0 008 0 0,100,0
52041,6500 001 00 0 0 016 0 0,180,0
52042,6500 001 01 0 0 004 0 0,28,0
52043,6500 001 01 0 0 004 1 0,14.00,0
52044,6500 001 01 0 0 004 1 0,28,0
52045,6500 002 00 0 0 004 0 0,9.50,15
52046,6500 002 00 0 0 004 0 0,7.00,0
52047,6500 002 00 0 0 004 0 0,9,10
52048,6500 002 00 0 0 004 0 0,8,0
52049,6500 002 00 0 0 004 0 0,10,0
52050,6500 002 00 0 0 004 0 0,15,0
52051,6500 002 00 0 0 004 0 0,0,0
52052,6500 002 00 0 0 004 0 0,10.00,0
52053,6500 002 00 0 0 004 0 0,9.50,0
52054,6500 002 00 0 0 004 1 0,10.00,0
52055,6500 002 00 0 0 006 0 0,9.70,0
52056,6500 002 00 0 0 006 0 0,9.70,15
52057,6500 002 00 0 0 006 0 0,12,10
52058,6500 002 00 0 0 006 0 0,10,0
52059,6500 002 00 0 0 006 0 0,8,0
52060,6500 002 00 0 0 006 0 0,15,0
52061,6500 002 00 0 0 006 0 0,0,0
52062,6500 002 00 0 0 006 0 0,10.00,0
52063,6500 002 00 0 0 006 0 0,12,0
52064,6500 002 00 0 0 006 0 0,8.00,0
52065,6500 002 00 0 0 006 0 0,15.00,0
52066,6500 002 00 0 0 006 0 B,10.50,15.00
52067,6500 002 00 0 0 006 0 B,10.50,10.00
52068,6500 002 00 0 0 006 0 B,10.50,15
52069,6500 002 00 0 0 006 0 B,12,10
52070,6500 002 00 0 0 006 0 B,12,0
52071,6500 002 00 0 0 006 0 B,15,0
52072,6500 002 00 0 0 006 0 B,0,0
52073,6500 002 00 0 0 006 1 0,10,0
52074,6500 002 00 0 0 006 1 0,15.00,0
52075,6500 002 00 0 0 008 0 0,15,10
52076,6500 003 00 0 0 003 0 0,310,0
52077,6500 003 00 0 0 003 0 0,520,0
52078,6500 003 00 0 0 004 0 0,300,0
52079,6500 003 00 0 0 006 0 0,583.48,0
52080,6500 003 00 0 0 007 0 0,108,0
52081,6500 003 01 0 0 001 0 0,210,0
52082,6500 003 01 0 0 002 0 0,215,0
52083,6500 003 01 0 0 002 0 0,220,0
52084,6500 003 01 0 0 002 0 0,420,0
52085,6500 004 00 0 0 006 0 0,15,0
52086,6501 000 00 0 0 001 0 0,72.00,0
52087,6501 001 04 0 0 010 0 0,0,0
52088,6501 001 04 0 0 010 0 0,0.65,0
52089,6501 001 04 0 0 010 0 0,0.10,0
52090,6501 003 00 0 0 008 0 0,5.40,40.00
52091,6501 003 00 0 0 008 0 0,5.40,40
52092,6501 003 00 0 0 008 0 0,6.79,20
52093,6501 003 00 0 0 008 0 0,5,35
52094,6501 003 00 0 0 010 0 0,9.07,35
52095,6501 003 00 0 0 010 0 0,5.66,20
52096,6501 003 00 0 0 012 0 0,5.66,0
52097,6501 003 00 0 0 012 0 0,5.66,20
52098,6501 003 00 0 0 012 0 0,4.66,35
52099,6501 003 00 0 0 016 0 0,4.70,40.00
52100,6501 003 00 0 0 016 0 0,4.70,35
52101,6501 003 00 0 0 020 0 0,4.92,40
52102,6501 003 00 0 0 020 0 0,4.92,35
52103,6501 003 00 0 0 020 0 0,5.93,20
52104,6501 003 00 0 0 020 0 0,5.93,35
52105,6501 003 00 0 0 020 0 0,4.63,0
52106,6501 003 00 0 0 020 0 0,5.53,35
52107,6501 003 00 0 0 020 0 0,2.95,0
52108,6501 003 00 0 0 020 0 0,4.86,35
52109,6501 003 00 0 0 030 0 0,6.88,35
52110,6501 003 00 0 0 030 0 0,6.88,45
52111,6501 003 00 0 0 030 0 0,6.98,35
52112,6501 003 00 0 0 050 0 0,0,0
52113,6501 004 00 0 0 006 0 0,2.30,35
52114,6501 004 00 0 0 008 0 0,5.37,35
52115,6501 004 00 0 0 010 0 0,4.40,40
52116,6501 004 00 0 0 010 0 0,4.62,40
52117,6501 004 00 0 0 010 0 0,4.52,35
52118,6501 004 00 0 0 010 0 0,5.44,20
52119,6501 004 00 0 0 010 0 0,5.44,0
52120,6501 004 00 0 0 010 0 0,4.62,35
52121,6501 004 00 0 0 010 0 0,4.28,0
52122,6501 004 00 0 0 010 0 0,4.28,35
52123,6501 004 00 0 0 010 0 0,5.44,35
52124,6501 004 00 0 0 010 0 0,4.10,35
52125,6501 004 00 0 0 010 0 0,4.47,35
52126,6501 004 00 0 0 012 0 0,4.91,20
52127,6501 004 00 0 0 012 0 0,4.00,40
52128,6501 004 00 0 0 012 0 0,4.09,35
52129,6501 004 00 0 0 012 0 0,5.74,20
52130,6501 004 00 0 0 012 0 0,4.20,35
52131,6501 004 00 0 0 012 0 0,4.50,35
52132,6501 004 00 0 0 014 0 0,6.25,35
52133,6501 004 00 0 0 016 0 0,4.20,40
52134,6501 004 00 0 0 016 0 0,4.28,35
52135,6501 004 00 0 0 016 0 0,5.16,20
52136,6501 004 00 0 0 016 0 0,5.16,0
52137,6501 004 00 0 0 016 0 0,5.30,35
52138,6501 004 00 0 0 016 0 0,0,0
52139,6501 004 00 0 0 016 0 0,4.20,35
52140,6501 004 00 0 0 016 0 0,4.26,0
52141,6501 004 00 0 0 016 0 0,4.26,35
52142,6501 004 00 0 0 016 0 0,2.52,0
52143,6501 004 00 0 0 016 0 0,4.01,35
52144,6501 004 00 0 0 016 0 0,4.21,35
52145,6501 004 00 0 0 018 0 0,6,35
52146,6501 004 00 0 0 018 0 0,3.90,0
52147,6501 004 00 0 0 018 0 0,4.52,35
52148,6501 004 00 0 0 020 0 0,4.67,35
52149,6501 004 00 0 0 020 0 0,4.30,35
52150,6501 004 00 0 0 020 0 0,0.00,0
52151,6501 004 00 0 0 020 0 0,4.20,35
52152,6501 004 00 0 0 020 0 0,6.39,35
52153,6501 004 00 0 0 020 0 0,5.13,35
52154,6501 004 00 0 0 020 0 0,5.13,0
52155,6501 004 00 0 0 020 0 0,4.52,35
52156,6501 004 00 0 0 025 0 0,4.65,40
52157,6501 004 00 0 0 025 0 0,4.65,35
52158,6501 004 00 0 0 025 0 0,2.79,0
52159,6501 004 00 0 0 025 0 0,4.68,35
52160,6501 004 00 0 0 030 0 0,5.60,40.00
52161,6501 004 00 0 0 030 0 0,0,0.00
52162,6501 004 00 0 0 030 0 0,5.29,35
52163,6501 004 00 0 0 030 0 0,0.00,0
52164,6501 004 00 0 0 030 0 0,3.36,0
52165,6501 004 00 0 0 030 0 0,5.55,35
52166,6501 004 00 0 0 035 0 0,6.46,0
52167,6501 004 00 0 0 035 0 0,4.46,5.9
52168,6501 004 00 0 0 035 0 0,6.46,35
52169,6501 004 00 0 0 035 0 0,5.79,0
52170,6501 004 00 0 0 035 0 0,0,0
52171,6501 004 00 0 0 035 0 0,6.44,35
52172,6501 004 00 0 0 035 0 0,4.19,0
52173,6501 004 00 0 0 035 0 0,6.08,35
52174,6501 004 00 0 0 040 0 0,6.80,40.00
52175,6501 004 00 0 0 040 0 0,8.18,20
52176,6501 004 00 0 0 040 0 0,7.14,35
52177,6501 004 00 0 0 040 0 0,6.41,0
52178,6501 004 00 0 0 045 0 0,7.76,20
52179,6501 004 00 0 0 045 0 0,8.35,35
52180,6501 004 00 0 0 045 0 0,7.76,35
52181,6501 004 00 0 0 050 0 0,9.85,40.00
52182,6501 004 00 0 0 050 0 0,9.85,40
52183,6501 004 00 0 0 050 0 0,10.34,35
52184,6501 004 00 0 0 055 0 0,15.90,40.00
52185,6501 004 00 0 0 060 0 0,35,35
52186,6501 004 00 0 0 070 0 0,2.30,0
52187,6501 005 00 0 0 008 0 0,6.73,20
52188,6501 005 00 0 0 008 0 0,6.31,35
52189,6501 005 00 0 0 008 0 0,5.50,35
52190,6501 005 00 0 0 008 0 0,5.25,35
52191,6501 005 00 0 0 010 0 0,4,40
52192,6501 005 00 0 0 010 0 0,4.24,40
52193,6501 005 00 0 0 010 0 0,4.24,35
52194,6501 005 00 0 0 010 0 0,4.29,35
52195,6501 005 00 0 0 010 0 0,3.21,35
52196,6501 005 00 0 0 012 0 0,4.24,35
52197,6501 005 00 0 0 012 0 0,0,0
52198,6501 005 00 0 0 012 0 0,3.06,0
52199,6501 005 00 0 0 012 0 0,3.06,35
52200,6501 005 00 0 0 012 0 0,1.99,0
52201,6501 005 00 0 0 012 0 0,3.21,35
52202,6501 005 00 0 0 014 0 0,3.75,35
52203,6501 005 00 0 0 016 0 0,3.65,40.00
52204,6501 005 00 0 0 016 0 0,4.29,20
52205,6501 005 00 0 0 016 0 0,3.87,35
52206,6501 005 00 0 0 016 0 0,3.87,45
52207,6501 005 00 0 0 016 0 0,3.35,35
52208,6501 005 00 0 0 016 0 0,3.35,0
52209,6501 005 00 0 0 016 0 0,3.65,35
52210,6501 005 00 0 0 016 0 0,4.29,35
52211,6501 005 00 0 0 016 0 0,2.13,0
52212,6501 005 00 0 0 016 0 0,3.52,35
52213,6501 005 00 0 0 018 0 0,4.20,35
52214,6501 005 00 0 0 018 0 0,3.60,35
52215,6501 005 00 0 0 020 0 0,3.95,40.00
52216,6501 005 00 0 0 020 0 0,4.62,20
52217,6501 005 00 0 0 020 0 0,3.60,35
52218,6501 005 00 0 0 020 0 0,3.60,0
52219,6501 005 00 0 0 020 0 0,3.95,35
52220,6501 005 00 0 0 020 0 0,3.70,35
52221,6501 005 00 0 0 020 0 0,2.34,0
52222,6501 005 00 0 0 020 0 0,3.95,0
52223,6501 005 00 0 0 020 0 0,5.00,0
52224,6501 005 00 0 0 020 0 0,3.78,35
52225,6501 005 00 0 0 022 0 0,6.60,35
52226,6501 005 00 0 0 022 0 0,0,0
52227,6501 005 00 0 0 025 0 0,4.15,40.00
52228,6501 005 00 0 0 025 0 0,4.15,40
52229,6501 005 00 0 0 025 0 0,4.91,20
52230,6501 005 00 0 0 025 0 0,4.40,35
52231,6501 005 00 0 0 025 0 0,3.84,35
52232,6501 005 00 0 0 025 0 0,0,0
52233,6501 005 00 0 0 025 0 0,4.54,35
52234,6501 005 00 0 0 025 0 0,2.49,0
52235,6501 005 00 0 0 025 0 0,4.03,35
52236,6501 005 00 0 0 030 0 0,5.69,0
52237,6501 005 00 0 0 030 0 0,5.09,35
52238,6501 005 00 0 0 030 0 0,5.69,20
52239,6501 005 00 0 0 030 0 0,5.30,35
52240,6501 005 00 0 0 030 0 0,3.31,0
52241,6501 005 00 0 0 030 0 0,4.64,35
52242,6501 005 00 0 0 035 0 0,5.57,35
52243,6501 005 00 0 0 035 0 0,3.62,0
52244,6501 005 00 0 0 035 0 0,5.08,35
52245,6501 005 00 0 0 040 0 0,5.90,40.00
52246,6501 005 00 0 0 040 0 0,6.25,35
52247,6501 005 00 0 0 040 0 0,3.54,0
52248,6501 005 00 0 0 040 0 0,5.55,35
52249,6501 005 00 0 0 045 0 0,6.94,0
52250,6501 005 00 0 0 045 0 0,6.94,35
52251,6501 005 00 0 0 045 0 0,6.94,45
52252,6501 005 00 0 0 045 0 0,3.82,0
52253,6501 005 00 0 0 045 0 0,6.04,35
52254,6501 005 00 0 0 050 0 0,9.85,40
52255,6501 005 00 0 0 050 0 0,7.37,35
52256,6501 005 00 0 0 050 0 0,5.79,35
52257,6501 005 00 0 0 050 0 0,6.08,35
52258,6501 005 00 0 0 055 0 0,12.88,35
52259,6501 005 00 0 0 055 0 0,0,0
52260,6501 005 00 0 0 060 0 0,12.73,20
52261,6501 005 00 0 0 060 0 0,16.10,35
52262,6501 005 00 0 0 060 0 0,35,35
52263,6501 005 00 0 0 060 0 0,10.18,0
52264,6501 005 00 0 0 065 0 0,32.10,0
52265,6501 005 00 0 0 065 0 0,32.10,35
52266,6501 005 00 0 0 070 0 0,39,35
52267,6501 005 00 0 0 075 0 0,35.47,20
52268,6501 005 00 0 0 075 0 0,43.40,35
52269,6501 005 00 0 0 075 0 0,28.21,0
52270,6501 005 00 0 0 075 0 0,18.04,35
52271,6501 005 00 0 0 080 0 0,49.60,0
52272,6501 005 00 0 0 080 0 0,49.60,35
52273,6501 005 00 0 0 080 0 0,45.60,35
52274,6501 005 00 0 0 085 0 0,65.00,40.00
52275,6501 005 00 0 0 085 0 0,54.50,0
52276,6501 005 00 0 0 085 0 0,68,35
52277,6501 005 00 0 0 085 0 0,45.60,0
52278,6501 005 00 0 0 085 0 0,20.14,35
52279,6501 005 00 0 0 090 0 0,54.50,0
52280,6501 005 00 0 0 090 0 0,54.50,35
52281,6501 005 00 0 0 090 0 0,41.10,35
52282,6501 005 00 0 0 090 0 0,44,30
52283,6501 005 00 0 0 090 0 0,44,35
52284,6501 005 00 0 0 090 0 0,26.72,0
52285,6501 005 00 0 0 090 0 0,21.04,35
52286,6501 005 00 0 0 100 0 0,62.25,0
52287,6501 005 00 0 0 100 0 0,26,35
52288,6501 005 00 0 0 110 0 0,68.50,40
52289,6501 005 00 0 0 110 0 0,68.50,35
52290,6501 005 00 0 0 110 0 0,28.50,20
52291,6501 005 00 0 0 110 0 0,76,35
52292,6501 005 00 0 0 120 0 0,74,40.00
52293,6501 005 00 0 0 120 0 0,74,40
52294,6501 005 00 0 0 120 0 0,74,35
52295,6501 005 00 0 0 130 0 0,76.50,0
52296,6501 005 00 0 0 130 0 0,37.56,0
52297,6501 005 00 0 0 130 0 0,37.56,35
52298,6501 005 00 0 0 160 0 0,123,35
52299,6501 005 00 0 0 180 0 0,144,35
52300,6501 006 00 0 0 008 0 0,4.86,40
52301,6501 006 00 0 0 008 0 0,4.86,35
52302,6501 006 00 0 0 010 0 0,4.44,40.00
52303,6501 006 00 0 0 010 0 0,4.86,40
52304,6501 006 00 0 0 010 0 0,3.9,35
52305,6501 006 00 0 0 010 0 0,2.80,20
52306,6501 006 00 0 0 010 0 0,4.44,35
52307,6501 006 00 0 0 010 0 0,4.44,0
52308,6501 006 00 0 0 010 0 0,2.24,0
52309,6501 006 00 0 0 010 0 0,4.75,35
52310,6501 006 00 0 0 010 0 0,4.52,35
52311,6501 006 00 0 0 012 0 0,4.44,40.00
52312,6501 006 00 0 0 012 0 0,4.44,40
52313,6501 006 00 0 0 012 0 0,4.86,40
52314,6501 006 00 0 0 012 0 0,4.46,35
52315,6501 006 00 0 0 012 0 0,4.86,35
52316,6501 006 00 0 0 012 0 0,4.86,45
52317,6501 006 00 0 0 012 0 0,4.52,35
52318,6501 006 00 0 0 012 0 0,4.44,35
52319,6501 006 00 0 0 012 0 0,2.66,0
52320,6501 006 00 0 0 012 0 0,4.75,35
52321,6501 006 00 0 0 012 0 1,4.52,10
52322,6501 006 00 0 0 014 0 0,5.95,40.00
52323,6501 006 00 0 0 014 0 0,4.30,20
52324,6501 006 00 0 0 014 0 0,6.52,35
52325,6501 006 00 0 0 014 0 0,6.52,45
52326,6501 006 00 0 0 014 0 0,4.56,35
52327,6501 006 00 0 0 014 0 0,2.96,0
52328,6501 006 00 0 0 016 0 0,4.16,40.00
52329,6501 006 00 0 0 016 0 0,0,0.00
52330,6501 006 00 0 0 016 0 0,4.16,40
52331,6501 006 00 0 0 016 0 0,4.56,40
52332,6501 006 00 0 0 016 0 0,4.30,20
52333,6501 006 00 0 0 016 0 0,4.56,35
52334,6501 006 00 0 0 016 0 0,4.30,35
52335,6501 006 00 0 0 016 0 0,4.30,0
52336,6501 006 00 0 0 016 0 0,0,0
52337,6501 006 00 0 0 016 0 0,4.16,35
52338,6501 006 00 0 0 016 0 0,4.21,0
52339,6501 006 00 0 0 016 0 0,2.50,0
52340,6501 006 00 0 0 016 0 0,4.52,35
52341,6501 006 00 0 0 016 0 1,4.30,10
52342,6501 006 00 0 0 018 0 0,6.84,40
52343,6501 006 00 0 0 018 0 0,3.90,35
52344,6501 006 00 0 0 018 0 0,4.52,20
52345,6501 006 00 0 0 018 0 0,6.84,35
52346,6501 006 00 0 0 018 0 0,2.54,0
52347,6501 006 00 0 0 018 0 0,4.52,35
52348,6501 006 00 0 0 020 0 0,4.36,40.00
52349,6501 006 00 0 0 020 0 0,0,0.00
52350,6501 006 00 0 0 020 0 0,4.36,40
52351,6501 006 00 0 0 020 0 0,4.77,35
52352,6501 006 00 0 0 020 0 0,4.52,35
52353,6501 006 00 0 0 020 0 0,0.00,0
52354,6501 006 00 0 0 020 0 0,4.36,35
52355,6501 006 00 0 0 020 0 0,7.12,35
52356,6501 006 00 0 0 020 0 0,4.52,25
52357,6501 006 00 0 0 020 0 0,5.21,0
52358,6501 006 00 0 0 020 0 0,2.62,0
52359,6501 006 00 0 0 020 0 0,4.75,35
52360,6501 006 00 0 0 020 0 1,4.52,10
52361,6501 006 00 0 0 022 0 0,7.23,35
52362,6501 006 00 0 0 022 0 0,7.23,20
