Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6856,64721,S061,8.0,140.0,0.0,2018-12-15,26926
6857,64722,S061,4.0,500.0,0.0,2018-12-15,26927
6858,64723,S061,1.0,340.0,0.0,2018-12-15,26928
6859,64778,P075,24.0,180.0,0.0,2018-12-17,26955
6860,64779,P075,72.0,160.0,0.0,2018-12-17,26956
6861,64780,P075,10.0,190.0,0.0,2018-12-17,26957
6862,64781,P075,22.0,200.0,0.0,2018-12-17,26958
6863,64782,P075,16.0,260.0,0.0,2018-12-17,26959
6864,64783,P075,16.0,260.0,0.0,2018-12-17,26960
6865,64784,P075,12.0,250.0,0.0,2018-12-17,26961
6866,64785,S158,22.0,380.0,0.0,2018-12-17,26973
6867,64786,S158,16.0,420.0,0.0,2018-12-17,26974
6868,64787,P073,5.0,90.13,0.0,2018-12-18,26975
6869,64788,P073,8.0,107.0,0.0,2018-12-18,26976
6870,64825,S098,2.0,1.0,0.0,2018-12-19,27016
6871,64826,S098,2.0,1.0,0.0,2018-12-19,27017
6872,64829,S241,1.0,1.0,0.0,2018-12-19,27022
6873,64830,S241,1.0,1.0,0.0,2018-12-19,27023
6874,64831,S241,6.0,1.0,0.0,2018-12-19,27024
6875,64884,S241,2.0,1.0,0.0,2018-12-24,27060
6876,64885,S241,3.0,1.0,0.0,2018-12-24,27069
6877,64886,S241,3.0,1.0,0.0,2018-12-24,27070
6878,64994,S241,18.0,1.0,0.0,2018-12-28,27200
6879,64995,S241,25.0,1.0,0.0,2018-12-28,27201
6880,64996,S241,10.0,1.0,0.0,2018-12-28,27202
6881,64997,S241,2.0,1.0,0.0,2018-12-28,27203
6882,64998,S241,1.0,1.0,0.0,2018-12-28,27204
6883,64999,S241,1.0,1.0,0.0,2018-12-28,27205
6884,65000,S241,1.0,1.0,0.0,2018-12-28,27206
6885,65001,S241,1.0,1.0,0.0,2018-12-28,27207
6886,65002,S241,1.0,1.0,0.0,2018-12-28,27208
6887,65003,R045,16.0,45.0,0.0,2018-12-28,27209
6888,65004,R045,16.0,45.0,0.0,2018-12-28,27210
6889,65005,R045,12.0,45.0,0.0,2018-12-28,27211
6890,65006,R045,12.0,90.0,0.0,2018-12-28,27212
6891,65007,R045,15.0,60.0,0.0,2018-12-28,27213
6892,65008,R045,3.0,70.0,0.0,2018-12-28,27214
6893,65009,S241,2.0,1.0,0.0,2018-12-29,27215
6894,65010,S241,1.0,1.0,0.0,2018-12-29,27216
6895,65011,S241,1.0,1.0,0.0,2018-12-29,27217
6896,65012,S241,1.0,1.0,0.0,2018-12-29,27218
6897,65013,S241,1.0,1.0,0.0,2018-12-29,27219
6898,65014,S241,1.0,1.0,0.0,2018-12-29,27220
6899,65015,S241,1.0,1.0,0.0,2018-12-29,27221
6900,65016,S241,3.0,1.0,0.0,2018-12-29,27225
6901,65017,S241,1.0,1.0,0.0,2018-12-29,27226
6902,65018,S241,2.0,1.0,0.0,2018-12-29,27227
6903,65019,S241,5.0,1.0,0.0,2018-12-29,27228
6904,65020,S241,1.0,1.0,0.0,2018-12-29,27229
6905,65021,S241,4.0,1.0,0.0,2018-12-29,27230
6906,65022,S241,1.0,1.0,0.0,2018-12-29,27231
6907,65023,S241,1.0,1.0,0.0,2018-12-29,27232
6908,65024,S241,2.0,1.0,0.0,2018-12-29,27233
6909,65027,S241,1.0,1.0,0.0,2018-12-31,27234
