Id,PODId,GQNId,GSNId,ItemId,DebitType,DebitValue,PFAmt,ExStBasicInPer,ExStEducessInPer,ExStShecessInPer,ExStBasic,ExStEducess,ExStShecess,CustomDuty,VAT,CST,Freight,TarrifNo,BCDOpt,BCD,BCDValue,ValueForCVD,ValueForEdCessCD,EdCessOnCDOpt,EdCessOnCD,EdCessOnCDValue,SHEDCessOpt,SHEDCess,SHEDCessValue,TotDuty,TotDutyEDSHED,Insurance,ValueWithDuty,MId
33692,45366,34069,0,61366,0,0.0,0.0,9.0,0.0,0.0,43.2,0.0,0.0,0.0,47.09,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8427
33693,45367,34083,0,61408,0,0.0,0.0,9.0,0.0,0.0,157.5,0.0,0.0,0.0,171.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8427
33694,45368,34049,0,61553,0,0.0,0.0,9.0,0.0,0.0,17.1,0.0,0.0,0.0,18.64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8427
33695,45369,34050,0,61543,0,0.0,0.0,9.0,0.0,0.0,15.3,0.0,0.0,0.0,16.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8427
33717,44897,33979,0,61084,0,0.0,0.0,14.0,0.0,0.0,73465.56,0.0,0.0,0.0,83750.74,0.0,0.0,8703,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8429
33718,44616,34242,0,61284,0,0.0,1325.0,9.0,0.0,0.0,23969.25,0.0,0.0,0.0,26126.48,0.0,0.0,84148090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8430
33719,44617,34243,0,61285,0,0.0,240.0,9.0,0.0,0.0,4341.6,0.0,0.0,0.0,4732.34,0.0,0.0,84213990,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8430
33720,44220,34343,0,60665,0,0.0,0.0,28.0,0.0,0.0,86056.99,0.0,0.0,0.0,0.0,0.0,0.0,84834000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8431
33721,44219,34342,0,60664,0,0.0,0.0,28.0,0.0,0.0,17735.76,0.0,0.0,0.0,0.0,0.0,0.0,84834000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8432
33722,45406,34394,0,59223,0,0.0,0.0,9.0,0.0,0.0,657.0,0.0,0.0,0.0,716.13,0.0,0.0,85011020,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8433
33724,43732,34351,0,59219,0,0.0,0.0,18.0,0.0,0.0,1104.77,0.0,0.0,0.0,0.0,0.0,350.57,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8435
33725,43733,34352,0,59220,0,0.0,0.0,18.0,0.0,0.0,154.65,0.0,0.0,0.0,0.0,0.0,49.43,84129090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8435
33726,44910,34187,0,61392,0,0.0,0.0,9.0,0.0,0.0,8370.0,0.0,0.0,0.0,9123.3,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33727,44911,34341,0,61393,0,0.0,0.0,9.0,0.0,0.0,1080.0,0.0,0.0,0.0,1177.2,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33728,45035,34184,0,61610,0,0.0,0.0,9.0,0.0,0.0,2304.0,0.0,0.0,0.0,2511.36,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33729,45036,34185,0,61611,0,0.0,0.0,9.0,0.0,0.0,504.0,0.0,0.0,0.0,549.36,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33730,45037,34186,0,61612,0,0.0,0.0,9.0,0.0,0.0,1080.0,0.0,0.0,0.0,1177.2,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33731,44539,34183,0,61224,0,0.0,0.0,9.0,0.0,0.0,270.0,0.0,0.0,0.0,294.3,0.0,0.0,8483,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8436
33754,44562,34344,0,2253,0,0.0,0.0,9.0,0.0,0.0,63.0,0.0,0.0,0.0,68.67,0.0,0.0,6805,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33755,44563,33478,0,2724,0,0.0,0.0,9.0,0.0,0.0,48.6,0.0,0.0,0.0,52.97,0.0,0.0,6506,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33756,44564,33479,0,2500,0,0.0,0.0,9.0,0.0,0.0,396.0,0.0,0.0,0.0,431.64,0.0,0.0,8424,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33757,44565,33480,0,58815,0,0.0,0.0,9.0,0.0,0.0,189.0,0.0,0.0,0.0,206.01,0.0,0.0,8207,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33758,44566,33481,0,58817,0,0.0,0.0,9.0,0.0,0.0,243.0,0.0,0.0,0.0,264.87,0.0,0.0,8207,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33759,44567,33482,0,2226,0,0.0,0.0,9.0,0.0,0.0,234.0,0.0,0.0,0.0,255.06,0.0,0.0,8202,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33760,44569,33483,0,1433,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,8468,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33761,44570,33484,0,2216,0,0.0,0.0,9.0,0.0,0.0,135.0,0.0,0.0,0.0,147.15,0.0,0.0,6804,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33762,44571,33485,0,2195,0,0.0,0.0,9.0,0.0,0.0,202.5,0.0,0.0,0.0,220.72,0.0,0.0,6804,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33763,44572,33486,0,2238,0,0.0,0.0,9.0,0.0,0.0,180.0,0.0,0.0,0.0,196.2,0.0,0.0,6805,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33764,44573,33487,0,2236,0,0.0,0.0,9.0,0.0,0.0,180.0,0.0,0.0,0.0,196.2,0.0,0.0,6805,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33765,44574,33488,0,2501,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,3403,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33766,44575,33489,0,60174,0,0.0,0.0,9.0,0.0,0.0,189.0,0.0,0.0,0.0,206.01,0.0,0.0,6805,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33767,44576,33490,0,1477,0,0.0,0.0,9.0,0.0,0.0,40.5,0.0,0.0,0.0,44.14,0.0,0.0,8515,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33768,44577,33513,0,1459,0,0.0,0.0,9.0,0.0,0.0,112.5,0.0,0.0,0.0,122.62,0.0,0.0,7229,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33769,44578,33492,0,1487,0,0.0,0.0,9.0,0.0,0.0,32.4,0.0,0.0,0.0,35.32,0.0,0.0,4203,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33770,44579,33493,0,2243,0,0.0,0.0,9.0,0.0,0.0,145.8,0.0,0.0,0.0,158.92,0.0,0.0,6805,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33771,44580,33494,0,1486,0,0.0,0.0,2.5,0.0,0.0,25.0,0.0,0.0,0.0,25.62,0.0,0.0,6116,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33772,44580,33497,0,1486,0,0.0,0.0,2.5,0.0,0.0,37.5,0.0,0.0,0.0,38.44,0.0,0.0,6116,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33773,44563,33495,0,2724,0,0.0,0.0,9.0,0.0,0.0,16.2,0.0,0.0,0.0,17.66,0.0,0.0,6506,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33774,44566,33496,0,58817,0,0.0,0.0,9.0,0.0,0.0,243.0,0.0,0.0,0.0,264.87,0.0,0.0,8207,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8439
33775,44568,0,4050,1857,0,0.0,0.0,9.0,0.0,0.0,13.5,0.0,0.0,0.0,14.72,0.0,0.0,9603,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8440
33776,45882,0,4123,61578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8441
33777,45824,0,4124,61579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8442
33778,45814,34467,0,5529,0,0.0,0.0,9.0,0.0,0.0,36.5,0.0,0.0,0.0,39.79,0.0,0.0,7318,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8443
33779,45815,34468,0,5523,0,0.0,0.0,9.0,0.0,0.0,20.07,0.0,0.0,0.0,21.88,0.0,0.0,7318,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8443
33780,45698,34469,0,3923,0,0.0,0.0,9.0,0.0,0.0,327.6,0.0,0.0,0.0,357.08,0.0,0.0,72,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8444
33781,45699,34470,0,3921,0,0.0,0.0,9.0,0.0,0.0,131.13,0.0,0.0,0.0,142.93,0.0,0.0,72,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8444
33782,45700,34471,0,61577,0,0.0,0.0,9.0,0.0,0.0,3305.61,0.0,0.0,0.0,3603.11,0.0,0.0,72,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8444
33783,45839,0,4122,61927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8445
33784,45711,34425,0,58812,0,0.0,0.0,9.0,0.0,0.0,252.0,0.0,0.0,0.0,274.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8446
33785,45712,34426,0,58811,0,0.0,0.0,9.0,0.0,0.0,405.0,0.0,0.0,0.0,441.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8446
33786,45709,34427,0,13202,0,0.0,0.0,14.0,0.0,0.0,33.6,0.0,0.0,0.0,38.3,0.0,0.0,3214,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8447
33787,45710,34428,0,11967,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,4811,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8447
33788,45600,0,4097,61890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8448
33789,45601,0,4098,61891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8448
33790,45602,34255,0,5520,0,0.0,0.0,9.0,0.0,0.0,77.04,0.0,0.0,0.0,83.97,0.0,0.0,7318,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8449
33791,41674,34285,0,2864,0,0.0,0.0,9.0,0.0,0.0,97.24,0.0,0.0,0.0,104.28,0.0,19.0,7211,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8450
33792,45595,34277,0,61892,0,0.0,0.0,9.0,0.0,0.0,2284.2,0.0,0.0,0.0,2489.78,0.0,0.0,7306,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8451
33793,45599,0,4094,61930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8452
33794,45714,34497,0,61922,0,0.0,0.0,9.0,0.0,0.0,153.0,0.0,0.0,0.0,166.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8453
33795,45757,34398,0,8855,0,0.0,0.0,9.0,0.0,0.0,40.5,0.0,0.0,0.0,44.14,0.0,0.0,39172310,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8454
33796,45762,34472,0,17214,0,0.0,0.0,9.0,0.0,0.0,358.99,0.0,0.0,0.0,391.3,0.0,0.0,8482,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8455
33797,44559,34473,0,17214,0,0.0,0.0,9.0,0.0,0.0,430.79,0.0,0.0,0.0,469.56,0.0,0.0,8482,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8455
33798,45549,34393,0,61934,0,0.0,0.0,9.0,0.0,0.0,3813.3,0.0,0.0,0.0,4156.5,0.0,0.0,84834000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8456
33799,45754,0,4116,62114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8457
33800,45755,0,4117,62115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8458
33801,45756,0,4118,62116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8458
33802,45763,0,4111,62092,0,0.0,0.0,9.0,0.0,0.0,153.0,0.0,0.0,0.0,166.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8459
33803,45719,34403,0,5584,0,0.0,0.0,9.0,0.0,0.0,76.32,0.0,0.0,0.0,83.19,0.0,0.0,73181500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8460
33804,45715,34404,0,5552,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,73181500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8461
33805,45716,34405,0,5561,0,0.0,0.0,9.0,0.0,0.0,13.5,0.0,0.0,0.0,14.72,0.0,0.0,73181500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8461
33806,45717,34406,0,7269,0,0.0,0.0,9.0,0.0,0.0,5.4,0.0,0.0,0.0,5.89,0.0,0.0,73182100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8461
33807,45718,34407,0,7255,0,0.0,0.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,1.96,0.0,0.0,73182100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8461
33808,43766,32821,0,60264,0,0.0,0.0,9.0,0.0,0.0,24.75,0.0,0.0,0.0,26.98,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33809,43767,32822,0,60266,0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,49.05,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33810,43768,32823,0,58993,0,0.0,0.0,9.0,0.0,0.0,20.7,0.0,0.0,0.0,22.56,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33811,43769,32824,0,60268,0,0.0,0.0,9.0,0.0,0.0,20.7,0.0,0.0,0.0,22.56,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33812,43770,32825,0,60270,0,0.0,0.0,9.0,0.0,0.0,34.2,0.0,0.0,0.0,37.28,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33813,43771,32826,0,60272,0,0.0,0.0,9.0,0.0,0.0,20.7,0.0,0.0,0.0,22.56,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33814,43772,32827,0,60274,0,0.0,0.0,9.0,0.0,0.0,43.2,0.0,0.0,0.0,47.09,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33815,43773,32828,0,60276,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33816,43774,32829,0,60278,0,0.0,0.0,9.0,0.0,0.0,76.5,0.0,0.0,0.0,83.38,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33817,43775,32830,0,60280,0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,49.05,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33818,43776,32831,0,60282,0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,49.05,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33819,43777,32832,0,60284,0,0.0,0.0,9.0,0.0,0.0,43.2,0.0,0.0,0.0,47.09,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33820,43778,32833,0,60286,0,0.0,0.0,9.0,0.0,0.0,25.2,0.0,0.0,0.0,27.47,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33821,43779,32834,0,60288,0,0.0,0.0,9.0,0.0,0.0,31.5,0.0,0.0,0.0,34.34,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8462
33822,44004,33034,0,60383,0,0.0,0.0,9.0,0.0,0.0,37.35,0.0,0.0,0.0,40.71,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33823,44005,33035,0,60385,0,0.0,0.0,9.0,0.0,0.0,171.0,0.0,0.0,0.0,186.39,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33824,44006,33036,0,60386,0,0.0,0.0,9.0,0.0,0.0,30.6,0.0,0.0,0.0,33.35,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33825,43667,33089,0,60201,0,0.0,0.0,9.0,0.0,0.0,35.55,0.0,0.0,0.0,38.75,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33826,43668,33090,0,60203,0,0.0,0.0,9.0,0.0,0.0,98.55,0.0,0.0,0.0,107.42,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33827,43669,33091,0,60205,0,0.0,0.0,9.0,0.0,0.0,34.65,0.0,0.0,0.0,37.77,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33828,43670,33092,0,60207,0,0.0,0.0,9.0,0.0,0.0,35.1,0.0,0.0,0.0,38.26,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33829,43671,33093,0,60209,0,0.0,0.0,9.0,0.0,0.0,33.3,0.0,0.0,0.0,36.3,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33830,43672,33084,0,60211,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33831,43673,33085,0,60213,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33832,43674,33086,0,60215,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33833,43675,33087,0,60217,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33834,43676,33088,0,60219,0,0.0,0.0,9.0,0.0,0.0,35.1,0.0,0.0,0.0,38.26,0.0,0.0,998898,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8463
33835,45562,34263,0,61991,0,0.0,0.0,9.0,0.0,0.0,19.8,0.0,0.0,0.0,21.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8464
33836,45563,34264,0,61992,0,0.0,0.0,9.0,0.0,0.0,14.85,0.0,0.0,0.0,16.19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8464
33837,45564,34265,0,61993,0,0.0,0.0,9.0,0.0,0.0,43.2,0.0,0.0,0.0,47.09,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8464
33838,45570,34266,0,61995,0,0.0,0.0,9.0,0.0,0.0,56.7,0.0,0.0,0.0,61.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8464
33839,45571,34267,0,61459,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8464
33840,45565,34268,0,61782,0,0.0,0.0,9.0,0.0,0.0,102.6,0.0,0.0,0.0,111.83,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
33841,45559,34274,0,61376,0,0.0,0.0,9.0,0.0,0.0,86.4,0.0,0.0,0.0,94.18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
33842,45566,34269,0,61861,0,0.0,0.0,9.0,0.0,0.0,11.7,0.0,0.0,0.0,12.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
33843,45567,34270,0,61775,0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,19.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
33844,45561,34276,0,61770,0,0.0,0.0,9.0,0.0,0.0,20.7,0.0,0.0,0.0,22.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
33845,45568,34271,0,61853,0,0.0,0.0,9.0,0.0,0.0,39.6,0.0,0.0,0.0,43.16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8465
